Entity,Year,biomass_nox_per_capita,brown_coal_nox_per_capita,coal_coke_nox_per_capita,diesel_oil_nox_per_capita,hard_coal_nox_per_capita,heavy_oil_nox_per_capita,light_oil_nox_per_capita,natural_gas_nox_per_capita,process_nox_per_capita,biomass_so2_per_capita,brown_coal_so2_per_capita,coal_coke_so2_per_capita,diesel_oil_so2_per_capita,hard_coal_so2_per_capita,heavy_oil_so2_per_capita,light_oil_so2_per_capita,natural_gas_so2_per_capita,process_so2_per_capita,biomass_co_per_capita,brown_coal_co_per_capita,coal_coke_co_per_capita,diesel_oil_co_per_capita,hard_coal_co_per_capita,heavy_oil_co_per_capita,light_oil_co_per_capita,natural_gas_co_per_capita,process_co_per_capita,biomass_oc_per_capita,brown_coal_oc_per_capita,coal_coke_oc_per_capita,diesel_oil_oc_per_capita,hard_coal_oc_per_capita,heavy_oil_oc_per_capita,light_oil_oc_per_capita,natural_gas_oc_per_capita,process_oc_per_capita,biomass_nmvoc_per_capita,brown_coal_nmvoc_per_capita,coal_coke_nmvoc_per_capita,diesel_oil_nmvoc_per_capita,hard_coal_nmvoc_per_capita,heavy_oil_nmvoc_per_capita,light_oil_nmvoc_per_capita,natural_gas_nmvoc_per_capita,process_nmvoc_per_capita,biomass_bc_per_capita,brown_coal_bc_per_capita,coal_coke_bc_per_capita
Algeria,1952,0.2007131440078531,0.0,0.2007654286359628,0.9825026173236228,0.1977127943868377,0.1069747265899727,0.4654934809055904,0.0,0.2088615560297676,0.1047371721073625,0.0,0.0075657375505516,0.3157616866620532,0.7534780363656101,0.3077020947724879,0.0181974469878338,0.0,0.4241634603376366,52.44764450533488,0.0,1.938686606715751,0.7352396074845632,1.6160413707380132,0.0151456141239484,5.3317742423338945,0.0,0.4399552284852969,2.491842822206713,0.0,0.0003212675641199,0.0176233267573202,0.0016714518370462,0.0003109801496466,0.0084685943478722,0.0,0.0181298032983009,1.488683223177381,0.0,0.2574631296298471,0.1047217758476335,0.2166451914882796,0.0066357295780868,1.2910923475869436,0.0,1.4863904427793582,0.6701202127509696,0.0,0.0001562294703594
Algeria,1953,0.202975436062469,0.0,0.1656597991812294,1.140259699093661,0.163312550447941,0.1150468765805396,0.5426181901773154,0.0,0.214686538073595,0.1044333588156451,0.0,0.0062257184965028,0.3740991853690756,0.6199170172962314,0.3655123666846714,0.0217316871658328,0.0,0.1462737069283169,48.31423878116055,0.0,1.6234391404964514,0.8564053507835233,1.3480949896964998,0.0174174533224165,6.2902551287975035,0.0,0.4168317001127709,2.4842200618964565,0.0,0.0002643656884611,0.0213627638922054,0.0013787247487682,0.000337160919269,0.0101206225681982,0.0,0.0189281329945804,1.406468756345486,0.0,0.2149074410461887,0.1213368407355916,0.1801187600500364,0.0074819843395793,1.510609117137662,0.0,1.690228444146698,0.6681843409833922,0.0,0.0001285586100253
Algeria,1954,0.2056755889676058,0.0,0.1560133022162755,1.159769381916366,0.15396209649881,0.108332693010824,0.5543980108282833,0.0,0.2137298151925038,0.1043601144176132,0.0,0.0058471904250007,0.3884872952532225,0.5821247394937087,0.3807518012948336,0.0227547114895436,0.0,0.1330346624065058,44.30187607526359,0.0,1.5511492464020376,0.8737195384351788,1.2831366890609004,0.0176715277120883,6.504171618315357,0.0,0.4030597571594307,2.4820834094004725,0.0,0.000248292068319,0.022676049667037,0.0012982772023216,0.0003215652236136,0.0105972847011508,0.0,0.0191248661156357,1.3276407487357884,0.0,0.2047011089461302,0.1231510235091636,0.170882971308848,0.0074248566916432,1.5491222255801715,0.0,1.7156358362783437,0.6677236637772065,0.0,0.0001207421559477
Algeria,1955,0.2035821458869093,0.0,0.1645082166367742,1.262660527847565,0.1625110062902516,0.1092042295578323,0.6063826054129613,0.0,0.2166086624098644,0.1018897455850657,0.0,0.0061487904991467,0.4318983890125922,0.6120448417939736,0.4248240545132624,0.0255151113758437,0.0,0.1338156555311931,39.36888002011912,0.0,1.658936966883842,0.953533610381585,1.3670336398325094,0.0193282881012318,7.1993449649843155,0.0,0.4153480260019367,2.4229435640124386,0.0,0.0002610990577912,0.0257440843311208,0.0013690771219212,0.0003300358371006,0.0118749319691383,0.0,0.0192556588008815,1.220214447389567,0.0,0.2182673832968566,0.1337225164005584,0.1814830007874176,0.0079262748987815,1.700622498128343,0.0,1.8430414661647712,0.6519253554129758,0.0,0.000126970077486
Algeria,1956,0.2044947999257266,0.0,0.1780243775417326,1.304691533495317,0.176349085005626,0.1137973324215169,0.6295507224074575,0.0,0.2168619475628516,0.1009700949155843,0.0,0.0066359222257922,0.4557881266902668,0.6603402356930995,0.4511202961598258,0.0271665967647821,0.0,0.136242577008896,35.16429772035354,0.0,1.820344245503668,0.9869791265052495,1.490519553434854,0.0209842900824778,7.563645070206928,0.0,0.4278729421165634,2.4005974376818946,0.0,0.0002817843673435,0.0274433502944899,0.0014414678275099,0.000343533998984,0.012499227987155,0.0,0.0193588784638607,1.1338878809137385,0.0,0.2388054017397868,0.1377310097329601,0.1973015313130311,0.008424341352273,1.772060484711125,0.0,1.9134436907260288,0.6460600488063665,0.0,0.0001370291538339
Algeria,1957,0.2044605715406966,0.0,0.1954464040591442,1.3639907834977492,0.1941349747711892,0.1202752199202625,0.6613811480076202,0.0,0.2201645511360243,0.0996135293842854,0.0,0.0072656153922598,0.4867433809054078,0.7227893876798013,0.4849016912314457,0.0292795978586263,0.0,0.1400513559953527,30.89432874185717,0.0,2.0259040817895304,1.032854159659821,1.6482397399172812,0.0230826713653903,8.040503755471725,0.0,0.4487667799121924,2.3678742642272987,0.0,0.0003085233321018,0.0295980157019479,0.0015393747525363,0.0003626129083187,0.0133129214959188,0.0,0.0195543850389962,1.0443526036714956,0.0,0.2650200480781384,0.1434411831693667,0.2175648840179721,0.0090757262931917,1.8684185705436152,0.0,2.0223007155418147,0.6373987031265542,0.0,0.0001500320671955
Algeria,1958,0.2038988567690326,0.0,0.1749614667078793,1.2027812850901511,0.1742548667560614,0.107506001781425,0.5861401636146691,0.0,0.2370810388976797,0.0980388694446426,0.0,0.0064865418048583,0.438515558706597,0.6450976157723449,0.4398333024672979,0.0266305998413366,0.0,0.1201112968764628,26.66846544681098,0.0,1.8379763057332852,0.9109414408352448,1.4857339153611393,0.0214444412402403,7.210067391529166,0.0,0.515006637844722,2.3299806952091564,0.0,0.0002754411544525,0.0269242169572307,0.0013401572219353,0.0003235764513324,0.0119617282364539,0.0,0.0240898963135323,0.9547171985024552,0.0,0.239775552388143,0.1259203563238551,0.1955793600868008,0.008262083194848,1.6618225283720676,0.0,2.357518040948939,0.6273412836131531,0.0,0.0001339445075733
Algeria,1959,0.2029542149497738,0.0,0.1381983141380633,1.4202813141907693,0.1380053495446345,0.1290359574274716,0.6957014605291986,0.0,0.275197426600785,0.0963231817170331,0.0,0.0051097871620631,0.5291293302217657,0.5080282251131276,0.5344934511496428,0.0324510234735824,0.0,0.1003684330936747,22.529676433901702,0.0,1.470954680911634,1.074909472845914,1.181359527015185,0.0267103745235604,8.658464304824388,0.0,0.6535113483034969,2.288751012858988,0.0,0.0002169793577637,0.0327958889996946,0.0010292425416772,0.0003875354608806,0.0143942420333108,0.0,0.0323806669643059,0.8661626940857599,0.0,0.1913831896363185,0.1479148497155536,0.1551007766408426,0.0100900626284599,1.979480894895592,0.0,3.5612478510946066,0.6163808239182479,0.0,0.000105515071947
Algeria,1960,0.2016469627725625,0.0,0.1162450929692669,1.5792207146787574,0.1163865938031431,0.1462654570502332,0.7776547579405769,0.0,0.5918613809885012,0.0944813849866032,0.0,0.0042865421386987,0.6013150179117965,0.4260542542393359,0.6119148021582768,0.0372546701945334,0.0,0.1084887392638958,18.49701144751509,0.0,1.2533327717356533,1.193208593424173,1.0000291359745788,0.0313625459073709,9.791671249577856,0.0,2.2078050541656418,2.2424631227004053,0.0,0.0001799410270541,0.0377741765768631,0.0007424288650461,0.0004408714216323,0.0164385887481379,0.0,0.1048649517858937,0.7791276914518889,0.0,0.1626459641206285,0.1634780097134926,0.1309571687535567,0.0116239290952634,2.220460010655467,0.0,12.303915838314706,0.6047315144748479,0.0,8.888653143637868e-05
Algeria,1961,0.1996821823194972,0.0,0.0690799121700564,1.4751322323922913,0.0710566695866006,0.1415547868891915,0.73035624470277,0.0876626212007594,0.867591049940284,0.0923818045909701,0.0,0.0025405033866321,0.5741798540584638,0.2519951520649326,0.5890089163336911,0.0359486073898965,0.0001409326143261,0.1023823688333258,14.564134577279466,0.0,0.7542897310212162,1.1115349574382765,0.5751738632392229,0.0310459058537747,9.303079507165808,0.0400350034813556,3.5770469728227803,2.192630749783572,0.0,0.000106645583744,0.036112415082208,0.0004604556333747,0.0004263164605856,0.0155499128701419,0.0,0.1702195260350054,0.6929067608548237,0.0,0.0976380290016174,0.1516504013243547,0.0753026776802549,0.0113269664694213,2.092661379565708,0.0029199290899731,19.86350264440812,0.5912930743779675,0.0,5.268034859646891e-05
Algeria,1962,0.1973723879088451,0.0,0.0358992257952152,1.3393022475659966,0.0379012053132412,0.1332439594510125,0.6668209891510993,0.1238922285603848,1.0578948632469174,0.0901768481481206,0.0,0.0013167148429391,0.5330192917905403,0.1303397636011909,0.5513312727155901,0.033734772337239,0.0002001417500605,0.1087397284461835,10.778745087829956,0.0,0.396888670375015,1.0052800256628411,0.288598015641994,0.0298789684856357,8.591936581557816,0.0558085173284456,4.442895995906049,2.1402973349955525,0.0,5.5273228049451336e-05,0.033568743447834,0.0002492431980779,0.0004008541899772,0.0143010333055742,0.0,0.2121002506257932,0.6091061886628468,0.0,0.0512487916706618,0.1366048158535625,0.0377846614274489,0.0107344470839967,1.9171656317808403,0.0041462904144313,24.61790249436868,0.5771801710878174,0.0,2.7303642771416235e-05
Algeria,1963,0.1874819762355315,0.0,0.0197349580498656,1.2634660372353603,0.0213664989790244,0.1304050182042005,0.6326901662404791,0.100611035410466,1.1666681420658285,0.0846051832403691,0.0,0.0007219125646363,0.5142430999185615,0.0713149812305794,0.5364721326730458,0.0329117826610482,0.000163405867991,0.1146734116846803,6.887401348894189,0.0,0.220862788603163,0.9434846216494192,0.1527794429999655,0.0298865598638952,8.245712442638592,0.0446210457310964,4.948049536150149,2.0080569673353197,0.0,3.0304540144651137e-05,0.0324349979554191,0.0001424604822634,0.0003917922807318,0.0136698839759639,0.0,0.2361871181303497,0.5083654701660248,0.0,0.0284511989002912,0.1277206649830165,0.0200090394318049,0.0105762537537888,1.8251694954100208,0.003384907644809,27.362938280933363,0.5415185287623078,0.0,1.496971260157142e-05
Algeria,1964,0.1856813617302996,0.0,0.0215301613232613,1.0940416179270191,0.0238841705773186,0.1172246364153015,0.5511010702013225,0.1814525496740283,1.2464231040940867,0.0827751868957585,0.0,0.0007854897139712,0.4554874376320356,0.0774365194080134,0.4793799547474573,0.0294887880571588,0.000296473667683,0.1178971075395344,3.5828237585720695,0.0,0.2438623309848519,0.8116260557190754,0.1600474652413642,0.0274465026206879,7.264179852201838,0.079055349842423,5.384670020484287,1.9646230219285328,0.0,3.2973390042387796e-05,0.0287770682502922,0.0001613265992884,0.0003516348374304,0.0119969952335417,0.0,0.2563621038376777,0.4356280951172797,0.0,0.0313410568464825,0.1094782420500725,0.0209745297604125,0.0095702088207206,1.5950635761908902,0.0061406973905209,29.52870899827462,0.5298055711133842,0.0,1.6288060141420876e-05
Algeria,1965,0.1847849363675399,0.0,0.0199262744157902,1.1401077629431242,0.0226314046198537,0.1269065631270396,0.5778159408405522,0.2479758575591257,1.252000885376858,0.0813873422939411,0.0,0.0007250487615211,0.4856543026451914,0.0713312535334447,0.5157912231924175,0.0318168473675662,0.0004079031492988,0.1226762363579103,0.4200565909030187,0.0,0.2283735093453526,0.8389574101391215,0.1417839105883587,0.0303430869112138,7.702349727318731,0.1058436421104408,5.495664472725132,1.9272133882466012,0.0,2.9571458775161583e-05,0.0310340292716866,0.0001189294305678,0.0003874737475577,0.0129145956125862,0.0,0.2763139416101923,0.3676178382264877,0.0,0.0292841238978674,0.1127888840669506,0.0186000405453272,0.0104281796665465,1.677802507693373,0.0084476405934026,28.956761511839648,0.5211785368901376,0.0,1.5192676067972924e-05
Algeria,1966,0.1850498255998181,0.0,0.0196479693663682,1.5168454491842824,0.0212607215495132,0.1778736380548898,0.7704453430439122,0.234202689824428,1.5415381317795698,0.080537831896648,0.0,0.0007130331453457,0.6649163362870132,0.0687403580726733,0.7175865835746824,0.0445996186417344,0.000388197075377,0.1547741717741682,0.4156720953369299,0.0,0.2278101999970122,1.085483026847186,0.1457997610465691,0.0431150953351129,10.370712799715117,0.0975998165996503,7.014215775928311,1.9068044075577872,0.0,2.898455364239032e-05,0.0425546084520321,0.0001030106856807,0.0005392581299883,0.0173289077621393,0.0,0.3558747824975993,0.303708008416372,0.0,0.0291476078948851,0.145674819145553,0.0190094497693301,0.0146632895822541,2.241102690099876,0.008038421716776,36.215116773804105,0.5157222133168125,0.0,1.5038206219656373e-05
Algeria,1967,0.1855292580645814,0.0,0.0143604447457588,1.44436446430318,0.0147732690736151,0.1777023722370558,0.7365239972661081,0.2049167751067274,1.7164062522146937,0.0798005064709446,0.0,0.0005197732282135,0.6504564015947456,0.0490820801427876,0.7117798597969608,0.044494639453407,0.0003426270684722,0.1669573716958912,0.4118666091768261,0.0,0.1684129345290711,1.0079138132040557,0.1110194383796039,0.043779305444566,10.014043456806014,0.0830122250635426,8.03357268119596,1.889057277887777,0.0,2.1058009672452472e-05,0.0416469967475925,6.525203621534281e-05,0.00053482285769,0.0166555031498578,0.0,0.4125491383461946,0.2414048391869413,0.0,0.0215017147311756,0.1350411846761195,0.0143905672996238,0.014714124474072,2.146880378828348,0.0070936929493435,40.310845117504,0.5109845854689627,0.0,1.103319503411671e-05
Algeria,1968,0.186681549841854,0.0,0.0147997821117126,1.4508855214319365,0.0144408738141228,0.1864425356547211,0.744144589452143,0.1935984237592034,1.8234976872461104,0.0793663185531948,0.0,0.0005342669685201,0.6699852565055215,0.0493951370909886,0.741654330178304,0.0465471485594541,0.0003269709962326,0.1756935675032387,0.4096256772161463,0.0,0.175522788423133,0.9915564512377536,0.1190840207480601,0.0467969322823281,10.223754053048758,0.0758059759337211,8.678224782353908,1.8784903558250063,0.0,2.1572643854425863e-05,0.0428562267956039,5.729637257836727e-05,0.0005568851863819,0.0169001202801292,0.0,0.4461270004546509,0.1808925172123384,0.0,0.0223626246240115,0.1326239866019427,0.0153507118225714,0.0155244346975397,2.17452055059165,0.0067683445595252,42.93964352492147,0.508188267981595,0.0,1.1413762560532264e-05
Algeria,1969,0.1869838591615978,0.0,0.0195539110597618,1.6453522982454072,0.0180499223254259,0.2197689603509342,0.850412854681709,0.2270666645605041,1.9008221990777443,0.0785848438745348,0.0,0.0007040388504282,0.7774483382869982,0.0637002199171971,0.8684380213717181,0.0546227224470133,0.0003880145946402,0.1843722883225926,0.4055923278015747,0.0,0.2344786604572796,1.1078873524400494,0.163603906738993,0.0563242615832664,11.812425991667736,0.0852868844957993,9.010235558403007,1.8597080615663273,0.0,2.8332075853928006e-05,0.0495995957946161,6.306701802986602e-05,0.0006512242570939,0.0193718725261572,0.0,0.465723411476846,0.12049541113293,0.0,0.0298130918296463,0.1478972863002929,0.0209790311284747,0.0184228424430947,2.492621418712499,0.0080303023817414,43.95045817779656,0.5031684947859935,0.0,1.513674634889008e-05
Algeria,1970,0.1871594361880905,0.0,0.0159784237093048,1.3526729406941531,0.0139132524712037,0.1868397580350628,0.705900063278528,0.0109955708073766,2.1567099950445323,0.077768398474295,0.0,0.0005737991420942,0.6525397592282007,0.0507826657817271,0.7336134045649594,0.0461575939214235,1.9051133409579487e-05,0.728124000750225,0.401378487395722,0.0,0.1936949003327447,0.9043139291676552,0.1388893912956599,0.0489932078653097,9.91929269473761,0.0039200176720862,9.903944070409926,1.8401039990997925,0.0,2.301301072273666e-05,0.0414402883951863,4.162752777599877e-05,0.0005490141296993,0.0161059446273197,0.0,0.5137391732828203,0.0612365628302405,0.0,0.0245786641788278,0.1204342691878267,0.0177210567792445,0.0157852043376928,2.0766877148813423,0.0003941852674486,46.86968456137688,0.4979251326314194,0.0,1.241491367937155e-05
Algeria,1971,0.1858730664318661,0.0,0.0217197720607986,1.2808854695596554,0.0,0.1914077868076195,0.719469445819601,0.2017212170123968,1.7576525829221237,0.0772338867348666,0.0,0.0007799759727056,0.6293599228038953,0.0,0.7469480246200761,0.0474709514422596,0.0003553530358011,0.699997542419975,0.398619763830932,0.0,0.2632931233458535,0.8579940251109431,0.0,0.0514476537555587,10.23499713178938,0.0672251087229129,7.909067169284505,1.8272691188320829,0.0,3.134161353371947e-05,0.0401511121238423,0.0,0.0005617463075003,0.0165895993792956,0.0,0.4372607118305021,0.0608156764244876,0.0,0.0334102407869043,0.1139193552912756,0.0,0.0163148545406989,2.125986257149357,0.0073504919519167,35.53262002284973,0.4945266383249236,0.0,1.6783317853636564e-05
Algeria,1972,0.1845601210202484,0.0,0.0211318928591961,1.4183525555197072,0.0,0.2340054373477841,0.7591083319847414,0.2354556759698258,2.0947707130712816,0.0766883322919533,0.0,0.0007588647174484,0.6950154101873139,0.0,0.864752513281441,0.0516158846609366,0.0004133502776746,0.6793306419461361,0.395804046632369,0.0,0.2561666880081933,0.9495402941408776,0.0,0.0317848165212283,10.70451729946339,0.0842314842032103,9.784499730718752,1.8141756040442456,0.0,3.055128624641437e-05,0.0455639547694974,0.0,0.0006547681621206,0.0176258443798108,0.0,0.5329075593988136,0.0603860947489456,0.0,0.032505940980066,0.1252502397531288,0.0,0.0152672349075285,2.223632667729854,0.0084016394424469,44.383409335138865,0.4910571049509152,0.0,1.6239047327487806e-05
Algeria,1973,0.1835690112443297,0.0,0.0237523904702657,1.5834377417923973,0.0,0.2225498271471628,0.8213093808147776,0.2139821596282729,2.090135452374249,0.0762765068368475,0.0,0.0008529690739512,0.7751833867595392,0.0,0.7223502277013674,0.0586257102320196,0.0003797903681233,0.7181813571934416,0.3936785318797942,0.0,0.2879330895527189,1.0634667166967169,0.0,0.0170714250524236,11.595668097060686,0.0710163834219635,9.72454538193167,1.8042479714008448,0.0,3.440502440907226e-05,0.0520882935000902,0.0,0.0005894211420371,0.0194059807886145,0.0,0.5414637856585593,0.0600618142461783,0.0,0.036536897470874,0.1391767826356635,0.0,0.0120488451643472,2.408648829024546,0.0077927517026978,42.89951669952955,0.4884435810514015,0.0,1.8151633803501767e-05
Algeria,1974,0.182634574232209,0.0,0.0155192392947229,1.667816861404099,0.0,0.2143282448041515,0.8944643101558869,0.2582995866652195,1.934164565906608,0.0758882300211666,0.0,0.0005573094289696,0.8141671524547188,0.0,0.6934167761779694,0.0617994233457415,0.0004580766623103,0.7335450849733216,0.3916745564344166,0.0,0.1881285390298469,1.118736454653051,0.0,0.0164603543667266,12.62689042311966,0.0902872056142082,9.111068336361196,1.7948793029906895,0.0,2.2521995353036324e-05,0.0555851261107997,0.0,0.0005679469986152,0.0210957405696741,0.0,0.5227555477917604,0.0597560764646959,0.0,0.0238723279514572,0.1461458897735113,0.0,0.0115925768297981,2.6229218458297594,0.0092637113135103,38.406313154010356,0.4859806063965647,0.0,1.1793741010716568e-05
Algeria,1975,0.1818218307021969,0.0,0.0181087374601214,1.8974671063325843,0.0,0.2114533069153931,0.9298173427856828,0.3175013232532731,1.926237171880082,0.0755505192223597,0.0,0.0006503005683205,0.927882570168485,0.0,0.7344783641087074,0.0631634533489124,0.0005577075660571,0.8067505135767284,0.3899315624643502,0.0,0.2195191566642134,1.280501399537889,0.0,0.040103963662202,13.158245517110284,0.1120462471104701,8.926930249891784,1.7867083662125622,0.0,2.6329641353781273e-05,0.0647942088469364,0.0,0.0005904144701921,0.0219878497602093,0.0,0.520195446600652,0.0594901554870839,0.0,0.0278555998283919,0.1656322236842947,0.0,0.0151074222317197,2.73324890356502,0.011386111955015,35.64526523207156,0.4838412276624814,0.0,1.3684484650979772e-05
Algeria,1976,0.1803359992771645,0.0,0.0185799107134435,2.1312306074208296,0.0,0.1869468250435279,1.0099257406519495,0.405640871664061,2.0801436008825345,0.0749331272667041,0.0,0.0006672208111087,1.0466002231795084,0.0,0.6407660912296868,0.074330739483166,0.0007189879430051,1.614089574287587,0.3867450772833133,0.0,0.2252308500078146,1.4454940193229604,0.0,0.0409865389503577,14.188274615386709,0.1407584373714057,9.49952555941613,1.775565661097714,0.0,2.704770275573901e-05,0.0745967194488504,0.0,0.000523743560914,0.0239169012323736,0.0,0.5492142659264004,0.0590040073597586,0.0,0.0285803777773398,0.1855819424968801,0.0,0.0140817532059708,2.947243959610795,0.0145966197594371,36.81247492843799,0.4797605927136215,0.0,1.4023858034269162e-05
Algeria,1977,0.1787231895981231,0.0,0.0196383622723006,2.1928123844300695,0.0,0.1806676836073825,1.1156102354148505,0.4562609490883312,2.3347160018400435,0.0742629733683088,0.0,0.0007052307304518,1.0821879305675322,0.0,0.6283378314541779,0.0755279362935506,0.0008044232466026,1.9241739346645133,0.3832862770079142,0.0,0.2380616944596647,1.485960499777608,0.0,0.0447961437912894,15.773791577168565,0.1527537767871599,10.03152182436769,1.763113324634443,0.0,2.862341023806201e-05,0.0776885085742663,0.0,0.000512653071456,0.025727331657268,0.0,0.5746330017682296,0.0584763133078028,0.0,0.030208531210244,0.1908576217401488,0.0,0.0143949681652098,3.2766026717788272,0.0166114032104799,37.8778725831128,0.4753443260751936,0.0,1.4805127307756662e-05
Algeria,1978,0.177210493724669,0.0,0.0175366222829745,2.3746179987125973,0.0,0.1639201098669354,1.2716036110307185,0.5623262549960817,2.1673812650009783,0.0736344187100283,0.0,0.0006297554129411,1.174107153214962,0.0,0.5550686306344188,0.0865637484279592,0.0009947938372753,1.8265235184927568,0.3800421788531916,0.0,0.2125838172194475,1.617042409810297,0.0,0.0398298425575175,17.920871116877027,0.1918243544802302,10.01790230488266,1.7515886814228565,0.0,2.559120622851305e-05,0.0859089547085171,0.0,0.0004610896047031,0.0289434297153558,0.0,0.5917021176666004,0.0579813754207025,0.0,0.0269755488880407,0.2064170232462439,0.0,0.012853086757718,3.7226940148343086,0.0203405636012662,37.983923199435914,0.471196525313774,0.0,1.3204902701827495e-05
Algeria,1979,0.1758714754586836,0.0,0.0197115314541817,2.559140142217694,0.0,0.2403680046501973,1.3333769640553308,0.6850956196581741,2.1702461322792344,0.0730780304872682,0.0,0.0007078582996385,1.2668518538379865,0.0,0.8579028089104346,0.0943274809897146,0.0012063987502113,2.0855350166785356,0.3771705463181571,0.0,0.2389486716515171,1.747791252250625,0.0,0.029566940720156,18.773224447476967,0.2361773716321651,10.219431859195346,1.74172602273761,0.0,2.8800049497511777e-05,0.0943623551209762,0.0,0.0006623697514628,0.0301857455254239,0.0,0.579343566448026,0.0575432629864809,0.0,0.030321083035281,0.22191919363271,0.0,0.0150606955262545,3.8996551992049673,0.0247337312919805,35.46732963429659,0.4675125312576009,0.0,1.4824886804539945e-05
Algeria,1980,0.1688229729006582,0.0,0.0092717810421478,2.6109593004789855,0.0,0.1526615145714599,1.514299068154724,0.7788783179938483,1.8225680749005628,0.0701492401107641,0.0,0.0003329577500546,1.0883556454911434,0.0,0.6867253594877195,0.1025926067355896,0.0013664717941298,1.2421681674710372,0.3620544647955462,0.0,0.1123951109032139,1.727044917285944,0.0,0.0270506603010684,21.38397670886289,0.317177870064817,9.233419160578238,1.6751592040008672,0.0,1.3563240124384691e-05,0.0982008956164858,0.0,0.0004621724909703,0.0336109265638468,0.0,0.5452388626450487,0.0552370684469768,0.0,0.0142622324154457,0.2202384622649128,0.0,0.0116073117312213,4.442006015168779,0.0265745239154321,30.820913784232197,0.4486571239684375,0.0,6.964907090902356e-06
Algeria,1981,0.1763972398362403,0.0,0.0143276985983442,2.7760375156671695,0.0,0.1367449387814114,1.604125532142695,0.8581724688026752,1.5882422487614494,0.0732964958473385,0.0,0.0005145201625318,1.146068440463157,0.0,0.628017257208024,0.1078979046721255,0.0014985152253566,1.5028137730040805,0.3782980903783887,0.0,0.1736843510031458,1.8268053833469244,0.0,0.0307586199944805,22.693801417174463,0.3230559445001114,8.585360364787986,1.7503205527827823,0.0,2.094550669324651e-05,0.1052825861318782,0.0,0.0004235212628586,0.035498400187768,0.0,0.5007625035407897,0.0577152874592827,0.0,0.0220394513696048,0.2320505459410684,0.0,0.0113956881035096,4.714058740591691,0.0301697216181846,24.281266857602105,0.4687827491682968,0.0,1.078938493101092e-05
Algeria,1982,0.1841448412137995,0.0,0.0530986831748109,2.8212651822281245,0.0,0.1235062896468867,1.633519265048267,1.0711936798194537,1.5119847110308953,0.0765157754274738,0.0,0.001906820059747,1.1714720161933028,0.0,0.5842692234353075,0.1099110639567005,0.0018472145546991,1.6048053502541109,0.3949134456348801,0.0,0.6436770192391154,1.871065745943871,0.0,0.0364167899674892,23.059775735352737,0.4114005881639909,9.260389588738713,1.8272022733298603,0.0,7.757327853672095e-05,0.108659848381849,0.0,0.0003944567260505,0.0359810988743032,0.0,0.4842100915920388,0.0602502196443946,0.0,0.0816785639081308,0.2351442166563592,0.0,0.0116133971999841,4.79014353590661,0.0375140623554315,21.23931812023811,0.4893687187123978,0.0,4.0083853970087375e-05
Algeria,1983,0.1924024480946471,0.0,0.0438117959043462,2.7456354674639587,0.0,0.1192979019506843,1.734013500896702,1.131221282995711,1.468391536030389,0.0799469722478603,0.0,0.0015733198318481,1.1145928447309614,0.0,0.5639309035841173,0.1209371147854342,0.0019586797669717,1.6865641754348335,0.4126225487762908,0.0,0.531098786430922,1.8510098708232672,0.0,0.0349582583323373,24.815607270562296,0.45479431803201,8.828414123410258,1.9091450548348736,0.0,6.396364807943143e-05,0.1058022636008286,0.0,0.0003808418401668,0.0387705613150338,0.0,0.4731312764130653,0.0629520201674434,0.0,0.0673930944750945,0.2319960971854829,0.0,0.011184386572577,5.15433373720327,0.0389144790462604,19.476250042081283,0.5113097261876479,0.0,3.315428286371316e-05
Algeria,1984,0.201010641215659,0.0,0.04401514988971,2.783570821549949,0.0,0.0903850491030716,1.823996323719689,1.155254261315129,1.4400117054077322,0.0835238444933278,0.0,0.0015806224509591,1.1124089981895442,0.0,0.438806523449407,0.1310446287830061,0.0020161653491016,1.8840952212393565,0.4310835123509497,0.0,0.5335639000518848,1.8853510289608908,0.0,0.032334835223509,26.1898685443485,0.4605766494435243,8.45575313941283,1.9945670728932257,0.0,6.421817202292749e-05,0.1072829303342042,0.0,0.0002961247535568,0.041042608378113,0.0,0.4757567616201482,0.0657685287530961,0.0,0.0677059018837982,0.2357148568062591,0.0,0.0093684164957521,5.439590600840817,0.039783016587627,20.144738683054086,0.5341820879822978,0.0,3.338958606631685e-05
Algeria,1985,0.2101395087458043,0.0,0.0427045363069836,3.885548138160493,0.0,0.0870159889760487,1.8975611270237336,1.2562151219566646,1.4259518207198951,0.0873170671176467,0.0,0.0015335571732404,1.2339785626539244,0.0,0.4101373835410441,0.1295053368681231,0.0021949632423232,1.6034609299671558,0.4506611041385403,0.0,0.5176762773489594,4.153932534900089,0.0,0.0248937362472474,27.411939254349328,0.4849828624951475,9.467809849578504,2.085156095609247,0.0,6.226488069634463e-05,0.1297821821362036,0.0,0.0002772005553876,0.0422582664819094,0.0,0.4789389173608123,0.0687553964284019,0.0,0.0656898625232146,0.4969134439972782,0.0,0.0080653839256725,5.693324241565034,0.0437576141957255,20.426970070149498,0.5584377864465554,0.0,3.247435588042052e-05
