Entity,Year,% global domestic CO2,% global domestic RPKs,% global international CO2,% global international RPKs,% global total CO2,% global total RPKs,Domestic RPKs (billions),Domestic aviation CO2 (Mt),International RPKs (billions),International aviation CO2 (Mt),Total RPKs (billions),Total aviation CO2 (Mt),Per capita total RPKs,Per capita domestic RPKs,Per capita international RPKs,Per capita aviation CO2,Per capita domestic aviation CO2,Per capita international aviation CO2,Inbound-outbound flight ratio,Per capita international RPKs - adjusted,Per capita international CO2 - adjusted,Per capita total RPKs - adjusted,Per capita aviation CO2 - adjusted
Netherlands,2018,0.0006327620340728,0.0007474863365398,0.0106761687677853,0.0123865798568834,0.0113089308018581,0.0131340661934233,6.355616059,0.472545739,105.31877575035092,7.9729468400450925,111.67439180935092,8.445492579045093,6545.9784178986465,372.5449038100821,6173.433514088564,0.4950464583262071,0.027699046834701,0.467347411491506,1.1775825346112887,7269.727484774687,0.5503401493681925,7642.272388584769,0.5780391962028936
New Zealand,2018,0.0011062906916407,0.0009011574125555,0.0040664802595768,0.0042829661491921,0.0051727709512176,0.0051841235617477,7.662227713,0.826176231,36.4165699188098,3.0368413651842525,44.0787976318098,3.863017596184252,9293.442469283113,1615.4812804132405,7677.961188869872,0.8144671297036163,0.1741885370018975,0.6402785927017188,0.8241996744438416,6328.173112258999,0.5277174076581177,7943.65439267224,0.7019059446600152
Nigeria,2018,0.0005200760434616,0.0002209543769231,0.0010794796189076,0.00103693085307,0.0015995556623692,0.0012578852299931,1.878698134844,0.388392010045076,8.816662003952473,0.8061537620529629,10.695360138796474,1.1945457720980388,54.6029850770777,9.591311081626095,45.011673995451595,0.0060985103934139,0.0019828563838275,0.0041156540095863,,,,,
Norway,2018,0.0014955449298273,0.0010520259295745,0.0021302744338818,0.0023280651885365,0.0036258193637092,0.0033800911181111,8.945010183649885,1.1168707128714916,19.79472770987911,1.590885755505936,28.739737893528993,2.707756468377428,5383.989863905768,1675.7231516766362,3708.266712229132,0.5072604848964832,0.2092301822539324,0.2980303026425508,1.4258087201125176,5287.279014799273,0.4249342043655216,6963.002166475909,0.6341643866194542
Oman,2018,0.0001235229412769,9.236166395080953e-05,0.0018716411226782,0.0018519135958229,0.0019951640639552,0.0019442752597737,0.7853190699900002,0.0922467474754516,15.7461765040101,1.3977387862005408,16.5314955740001,1.4899855336759924,3423.378665148085,162.62560985504248,3260.753055293042,0.3085494996222804,0.0191026604836304,0.28944683913865,1.455888744024337,4747.2936702441075,0.4214023950953835,4909.91928009915,0.440505055579014
Pakistan,2018,0.0004443013206026,0.0004264369730873,0.0021697427138074,0.0022909207539074,0.0026140440344101,0.0027173577269948,3.625845104877,0.3318035605446613,19.478901515217,1.620360607820441,23.104746620094,1.9521641683651023,108.86756987812166,17.084668869692027,91.78290100842962,0.009198428898944,0.0015634297102392,0.0076349991887047,,,,,
Panama,2018,4.31686271969923e-05,1.4856522849364118e-05,0.002499775078619,0.0025996509228571,0.002542943705816,0.0026145074457064,0.126319841028,0.0322382661126424,22.10392664779288,1.8668282833855732,22.23024648882088,1.8990665494982155,5322.06044740744,30.24176227627484,5291.818685131166,0.4546484437390987,0.0077180431200963,0.4469304006190024,0.3815126050420168,2018.895531974411,0.1705095814126278,2049.137294250686,0.1782276245327241
Papua New Guinea,2018,0.0002319318935701,0.0001178591885841,0.0001190169946978,0.0001238070142056,0.0003509488882679,0.0002416662027898,1.0021156441919994,0.1732063906225736,1.0526879345312008,0.0888817133212467,2.0548035787232,0.2620881039438203,238.7640691056472,116.44383502114796,122.32023408449926,0.0304541138675134,0.0201262364190766,0.0103278774484367,,,,,
Peru,2018,0.0012636036393959,0.0010245431760072,0.0023722632701868,0.0026493675036766,0.0036358669095827,0.0036739106796839,8.711333899041989,0.9436573046869354,22.526649424129044,1.771602655894952,31.237983323171033,2.7152599605818875,976.5226585129586,272.3227953059486,704.19986320701,0.0848810516296817,0.029499431200942,0.0553816204287396,0.6965376782077393,490.50173771241833,0.0385753853088166,762.824533018367,0.0680748165097586
Philippines,2018,0.0023110927789132,0.0018842425085132,0.0052024273040536,0.0055726693810972,0.0075135200829669,0.0074569118896105,16.021057992300022,1.725920624661472,47.38246744943684,3.885164916049132,63.40352544173686,5.611085540710604,594.495367523388,150.21948216425557,444.2758853591325,0.0526116542808844,0.0161828827171003,0.036428771563784,,,,,
Poland,2018,0.0001422895925311,7.01650574646896e-05,0.0032678797002575,0.0034730015163689,0.0034101692927887,0.0035431665738336,0.5965890534768998,0.1062616545146555,29.52972266027277,2.440447664000427,30.126311713749672,2.546709318515082,794.4283453865744,15.73200394169347,778.6963414448809,0.0671565138577892,0.0028021110309228,0.0643544028268663,0.6523290184486801,507.9662200843174,0.0419802444289007,523.6982240260108,0.0447823554598235
Portugal,2018,0.000589858444801,0.0005133647623845,0.0053226221550464,0.0057478281131264,0.0059124805998475,0.0062611928755109,4.364961830659,0.4405054028127943,48.871781160924385,3.9749262506867553,53.236742991583384,4.4154316534995495,5190.790073282311,425.6008025213534,4765.189270760959,0.4305218070884896,0.04295099481404,0.3875708122744496,0.1535895218089707,731.8831414254134,0.059526815724347,1157.4839439467669,0.102477810538387
Qatar,2018,0.0,0.0,0.0092113719771944,0.0094940068939438,0.0092113719771944,0.0094940068939438,0.0,0.0,80.72423498564858,6.879038791486574,80.72423498564858,6.879038791486574,29016.61933344665,0.0,29016.61933344665,2.472695467824074,0.0,2.472695467824074,,,,,
Rest of the World,2018,0.0015734857229892,0.0006756465403584,0.0232209595913555,0.0242371121835603,0.0247944453143444,0.0249127587239192,5.744787285330403,1.1750767804289808,206.0797259929641,17.341377831657667,211.82451327828855,18.516454612087387,,,,,,,,,,,
Romania,2018,0.0001147478474559,6.481076683472554e-05,0.0015847921993668,0.0017302596656427,0.0016995400468228,0.0017950704324775,0.5510633845129997,0.085693520557366,14.711795493284688,1.1835204400474688,15.262858877797688,1.269213960604835,782.4699516967952,28.250968138675265,754.21898355812,0.0650678745311614,0.0043931877656806,0.0606746867654808,1.795136518771331,1353.9260405357754,0.1089193459777261,1382.1770086744507,0.1133125337434068
Russia,2018,0.0123608805760149,0.0118583364285001,0.0094437772174102,0.0099772710330635,0.0218046577934252,0.0218356074615637,100.82730580317438,9.231087094285176,84.8332616971543,7.052598676674901,185.66056750032868,16.283685770960076,1273.968789028838,691.8584942647178,582.1102947641202,0.1117356675241198,0.0633420279021036,0.0483936396220161,1.709258278685186,994.9768404334465,0.0827172291596385,1686.8353346981642,0.1460592570617422
Rwanda,2018,2.353789292309671e-06,6.803636370392417e-07,0.0002034139696962,0.0001543454591485,0.0002057677589885,0.0001550258227855,0.005784895116,0.0017578063168952,1.3123456989715003,0.1519092478009715,1.3181305940875003,0.1536670541178667,107.14766656539592,0.4702402142741018,106.6774263511218,0.0124912253387958,0.0001428878488778,0.012348337489918,,,,,
Saudi Arabia,2018,0.0029444273458859,0.0022629502275202,0.0076431946266526,0.0075864854527496,0.0105876219725385,0.0098494356802698,19.241077868154704,2.1988939303732287,64.50524433404583,5.707926295648177,83.74632220220053,7.906820226021406,2484.8328695427863,570.9010434725308,1913.9318260702555,0.2346028610515801,0.0652432700463824,0.1693595910051976,1.4259814790661276,2729.2313361713973,0.2415036400756262,3300.1323796439283,0.3067469101220086
Serbia,2018,0.0,0.0,0.0004282835543028,0.0004111517257445,0.0004282835543028,0.0004111517257445,0.0,0.0,3.495879968754997,0.3198415166708408,3.495879968754997,0.3198415166708408,397.1237042775187,0.0,397.1237042775187,0.0363332405624038,0.0,0.0363332405624038,,,,,
Singapore,2018,0.0,0.0,0.0134238185970751,0.0140303396144239,0.0134238185970751,0.0140303396144239,0.0,0.0,119.29509264267332,10.024887615849378,119.29509264267332,10.024887615849378,20718.147384972788,0.0,20718.147384972788,1.7410364042808923,0.0,1.7410364042808923,0.6739589722619778,13963.181318748442,1.1733871056998395,13963.181318748442,1.1733871056998395
South Africa,2018,0.0019414478943536,0.0014916311304055,0.0046300849137585,0.0044087302762671,0.0065715328081122,0.0059003614066726,12.682820144103012,1.4498703786985836,37.485898502638555,3.4577404764977144,50.16871864674157,4.907610855196298,868.0760411596831,219.45253134640893,648.6235098132742,0.0849170462719758,0.0250873008616715,0.0598297454103042,,,,,
South Korea,2018,0.0018946828131606,0.0012837330684392,0.0144017611779668,0.0144662285673931,0.0162964439911275,0.0157499616358323,10.915135309374994,1.4149462861301938,123.00130464148438,10.755213670041517,133.91643995085937,12.17015995617171,2616.9866323547913,213.3028865273,2403.6837458274913,0.2378284991044264,0.0276507911774054,0.2101777079270209,1.8698116895810255,4494.43596600415,0.3929927351712903,4707.73885253145,0.4206435263486958
Spain,2018,0.0038503564003217,0.0033979849229847,0.0209502777054525,0.023924788522604,0.0248006341057742,0.0273227734455888,28.891882686085637,2.875440390903558,203.42414664904035,15.645636001350406,232.316029335126,18.521076392253963,4975.393085368813,618.7626129416751,4356.630472427138,0.3966563808762333,0.0615818300581148,0.3350745508181184,0.2309448733282592,1006.1414725927194,0.0773837496942137,1624.9040855343949,0.1389655797523286
Sri Lanka,2018,1.2852531553500389e-05,1.2171259162899876e-06,0.0016636959639358,0.001851964696459,0.0016765484954893,0.0018531818223753,0.0103487978859999,0.0095982513076475,15.746610994926602,1.2424456532087769,15.756959792812602,1.2520439045164244,742.2374955397146,0.4874840023552687,741.7500115373593,0.0589779972922146,0.0004521292245347,0.0585258680676799,0.6323907455012854,469.0758427716977,0.0370112173384299,469.56332677405294,0.0374633465629646
Suriname,2018,0.0,0.0,0.0001263140644341,0.0001394094171751,0.0001263140644341,0.0001394094171751,0.0,0.0,1.1853497345189996,0.0943311540673711,1.1853497345189996,0.0943311540673711,2057.8988446510407,0.0,2057.8988446510407,0.1637693647002972,0.0,0.1637693647002972,,,,,
Sweden,2018,0.0007313768944693,0.0005208183873612,0.0030680860929256,0.0034101838454295,0.003799462987395,0.0039310022327908,4.428337408625504,0.5461911689928554,28.995605876199495,2.291242097388836,33.423943284825,2.8374332663816912,3351.7793105520454,444.0771569018757,2907.70215365017,0.2845400387466598,0.0547724798428455,0.2297675589038142,,,,,
Switzerland,2018,4.469396771269431e-05,2.232702206781315e-05,0.0058600331759378,0.0060171062588933,0.0059047271436505,0.0060394332809611,0.189838894796,0.0333773881244033,51.16135947682549,4.376263995903976,51.351198371621486,4.4096413840283795,6022.894484121685,22.265880224724373,6000.628603896961,0.517199317854607,0.0039147769322546,0.5132845409223523,1.47510133178923,8851.535245180954,0.7571467099013853,8873.801125405678,0.76106148683364
Tajikistan,2018,5.269286234632414e-07,2.2754122280939427e-07,0.0002551366786518,0.0003037696297408,0.0002556636072753,0.0003039971709636,0.001934703792,0.0003935095065232,2.5828473948496,0.1905356893547115,2.5847820986416,0.1909291988612347,284.01077888601253,0.2125814517086034,283.7981974343039,0.0209789252676886,4.323805148041865e-05,0.0209356872162082,0.029951690821256,8.50023586518205,0.0006270592306303,8.712817316890654,0.0006702972821108
Thailand,2018,0.0034633171988348,0.0027026372196257,0.0140421666173975,0.0153685453098748,0.0175054838162323,0.0180711825295005,22.979583271336956,2.586400095120624,130.67338973319005,10.486668990976534,153.652973004527,13.073069086097158,2213.1268797103044,330.9843762075381,1882.1425035027664,0.1882967835181362,0.037252982876082,0.1510438006420541,0.261040389753261,491.3152126855406,0.0394285325894156,822.2995888930786,0.0766815154654977
Trinidad and Tobago,2018,3.083276898404603e-05,7.61424887938187e-06,0.0002538732359082,0.0002612322937892,0.0002847060048922,0.0002688465426686,0.064741307084,0.0230258656816067,2.2211672379483085,0.189592152206696,2.2859085450323087,0.2126180178883028,1644.5385216059774,46.57647991654676,1597.9620416894306,0.1529626027973402,0.0165653709939617,0.1363972318033784,,,,,
Tunisia,2018,2.1889845823510325e-05,1.163058034846585e-05,0.0009100790640068,0.0008768115063391,0.0009319689098303,0.0008884420866876,0.098890775155,0.0163473040641933,7.455222949226205,0.6796456814601248,7.554113724381205,0.6959929855243182,653.187524805984,8.550866853004756,644.6366579529792,0.0601809758343552,0.0014135152671157,0.0587674605672395,0.303048560067478,195.3562109593617,0.0178093943037242,203.90707781236645,0.0192229095708399
Turkey,2018,0.0046767847290635,0.0039619491359026,0.0112942930473645,0.0125814384114247,0.0159710777764281,0.0165433875473273,33.68707402685851,3.4926158285987414,106.975590193554,8.434561125920496,140.66266422041252,11.927176954519238,1708.315086475741,409.12161800896905,1299.1934684667722,0.144852768454205,0.0424170005902203,0.1024357678639846,0.1831629085824156,237.9640544956509,0.0187624331848405,647.08567250462,0.0611794337750608
Turkmenistan,2018,0.0001011512898962,5.5810692561108745e-05,0.000193283593228,0.0001694479508688,0.0002944348831243,0.00022525864343,0.47453888662,0.0755396317430503,1.4407569276680008,0.1443438978325161,1.9152958142880008,0.2198835295755664,327.34503747872174,81.10389448299436,246.2411429957274,0.037580504114778,0.0129105506311827,0.0246699534835953,,,,,
Ukraine,2018,9.433131696560032e-05,5.112463672905277e-05,0.0018495425391623,0.0018238621367961,0.0019438738561279,0.0018749867735251,0.4346949854759999,0.070446486176538,15.5076647148922,1.3812355971403765,15.9423597003682,1.4516820833169144,360.3118858285088,9.824503581702295,350.4873822468065,0.0328093405803217,0.0015921549106481,0.0312171856696735,1.971851956891662,691.1092305492012,0.0615556686513961,700.9337341309035,0.0631478235620443
United Arab Emirates,2018,1.7774216496927448e-06,2.2194238416307227e-07,0.0283090031750221,0.0274279275235644,0.0283107805966718,0.0274281494659485,0.0018870988164,0.0013273758249407,233.21011784749183,21.14112115669937,233.21200494630824,21.14244853252431,24214.723802960052,0.195940070231544,24214.52786288982,2.195249562093688,0.0001378232608182,2.1951117388328703,0.8880954618058818,21504.812304804527,1.94946877341429,21505.00824487476,1.9496065966751084
United Kingdom,2018,0.0020212495084015,0.0014128667458378,0.0379482777006113,0.0397923883123055,0.0399695272090129,0.0412052550581433,12.013114006392,1.509466104505561,338.3408228628701,28.33971693021548,350.3539368692621,29.84918303472104,5218.103971720563,178.92100334205116,5039.182968378513,0.4445679758529838,0.0224816970674921,0.4220862787854916,1.938153981716048,9766.712534758508,0.8180682018558105,9945.63353810056,0.8405498989233027
United States,2018,0.1688570336324235,0.1561316707427321,0.0747228415038162,0.0762345731745879,0.2435798751362397,0.23236624391732,1327.5332342320005,126.102179724,648.1960322676416,55.80290608038299,1975.729266499642,181.905085804383,6040.2122511423,4058.543162349892,1981.6690887924085,0.5561214010699703,0.3855203968376256,0.1706010042323446,1.160736499121209,2300.1956405416163,0.1980228123992142,6358.738802891508,0.5835432092368399
Uzbekistan,2018,7.266578791994085e-05,4.858152279042488e-05,0.0006604151668673,0.0006845738172759,0.0007330809547872,0.0007331553400663,0.4130717731199999,0.0542667015459575,5.820692812647798,0.4931970571391614,6.233764585767798,0.547463758685119,191.94988871067244,12.719293420371963,179.23059529030047,0.0168574873348047,0.0016709786163923,0.0151865087184124,,,,,
Venezuela,2018,0.0001620484932966,7.325167233120633e-05,0.0004200049380764,0.0003868202693522,0.0005820534313731,0.0004600719416834,0.6228334649859996,0.1210175720022768,3.288998066803888,0.3136590584765394,3.911831531789887,0.4346766304788163,135.41840730397368,21.56102970145739,113.8573776025163,0.0150474826212073,0.0041893437187065,0.0108581389025007,,,,,
Vietnam,2018,0.0030181086920176,0.0030499145334096,0.0042925840505089,0.0050489107264108,0.0073106927425265,0.0080988252598205,25.932361355052013,2.2539190492701766,42.92912997149131,3.205695337488798,68.86149132654332,5.459614386758975,720.7155854409742,271.4123182032949,449.30326723767934,0.0571412135176666,0.023589883922615,0.0335513295950515,,,,,
World,2018,0.4059394719973972,0.3770211520494055,0.5940605280026031,0.622978847950594,0.9999999999999998,0.9999999999999998,3205.6795842448955,303.15498948248796,5296.972234676963,443.6435122518582,8502.651818921859,746.7985017343464,1114.211794365904,420.0814143388688,694.1303800270351,0.0978626099678046,0.0397262962186178,0.0581363137491867,1.0843317337212597,752.6675984033119,0.0630390498798188,1172.7490127421806,0.1027653460984366
