Entity,Year,Imported deforestation (hectares),Exported deforestation (hectares),Net deforestation in trade (hectares),embodied_deforestation,deforestation_domestic_consumption,share_deforestation_exported,share_deforestation_domestic_consumption,imported_deforestation_per_capita,exported_deforestation_per_capita,domestic_consumption_deforestation_per_capita,net_traded_deforestation_per_capita,domestic_and_imported_deforestation
Estonia,2008,214.2830200657613,0.0,-214.2830200657613,0.0,0.0,,,0.0001599127015416,0.0,0.0,-0.0001599127015416,214.2830200657613
Estonia,2009,212.29284225262293,0.0,-212.29284225262293,0.0,0.0,,,0.0001589018280334,0.0,0.0,-0.0001589018280334,212.29284225262293
Estonia,2010,186.8700633472539,0.0,-186.8700633472539,0.0,0.0,,,0.0001402928403507,0.0,0.0,-0.0001402928403507,186.8700633472539
Estonia,2011,233.65890242819145,0.0,-233.65890242819145,0.0,0.0,,,0.0001759479686959,0.0,0.0,-0.0001759479686959,233.65890242819145
Estonia,2012,292.23187960460706,0.0,-292.23187960460706,0.0,0.0,,,0.0002208857744554,0.0,0.0,-0.0002208857744554,292.23187960460706
Estonia,2013,356.7086262012318,0.0,-356.7086262012318,0.0,0.0,,,0.0002704386855202,0.0,0.0,-0.0002704386855202,356.7086262012318
Ethiopia,2005,207.72003173726264,3608.135181179827,3400.415149442564,15578.999977379826,11970.8647962,23.160248966035788,76.8397510339642,2.7207716414384855e-06,4.726030415712449e-05,0.0001567975374767,4.453953251568601e-05,12178.584827937262
Ethiopia,2006,294.15732202030813,3902.7049496347536,3608.5476276144454,15332.783032033754,11430.078082399,25.453337084866423,74.54666291513358,3.7477521948337743e-06,4.9722954167268704e-05,0.0001456264964822,4.597520197243493e-05,11724.235404419309
Ethiopia,2007,537.9305456734946,3121.2969275008545,2583.36638182736,17740.067761527855,14618.770834027,17.594616714316512,82.40538328568348,6.667954305891546e-06,3.869024626894482e-05,0.000181207958376,3.2022291963053275e-05,15156.701379700497
Ethiopia,2008,1083.3079344846155,3048.075826801567,1964.7678923169517,20293.502547752567,17245.426720951,15.01995931766412,84.98004068233588,1.3065125361626412e-05,3.676100905496608e-05,0.0002079867181358,2.3695883693339664e-05,18328.734655435615
Ethiopia,2009,1509.380204537727,4130.281208414508,2620.901003876781,23805.38136541451,19675.100157,17.3501997091093,82.6498002908907,1.770866326275579e-05,4.84581412161169e-05,0.0002308362878311,3.074947795336111e-05,21184.480361537728
Ethiopia,2010,1844.9689613384544,2864.133677589907,1019.1647162514528,24484.276886243908,21620.143208654,11.697848749615613,88.30215125038438,2.105167687515352e-05,3.2680667247716876e-05,0.0002466926427276,1.1628990372563358e-05,23465.112169992455
Ethiopia,2011,2448.529965162801,2150.1605223948645,-298.36944276793656,25015.836632465864,22865.676110071,8.595197330335774,91.40480266966424,2.71636339600932e-05,2.3853566922507928e-05,0.000253668472488,-3.3100670375852736e-06,25314.2060752338
Ethiopia,2012,4462.491289955775,2254.212744138727,-2208.2785458170474,28386.494883666728,26132.282139528,7.941145088102358,92.05885491189764,4.8125047612408195e-05,2.431020893740472e-05,0.0002818195578367,-2.381483867500348e-05,30594.773429483776
Ethiopia,2013,3475.7472078161227,1863.723292223665,-1612.0239155924571,30045.127594149664,28181.404301926,6.203079971564396,93.7969200284356,3.6438756293545414e-05,1.953875088821908e-05,0.00029544591766,-1.690000540532633e-05,31657.15150974212
Fiji,2005,131.30427944260862,568.5963495790016,437.292070136393,1157.2693195708016,588.6729699918,49.13258650889301,50.86741349110698,0.0001597375662318,0.0006917230530158,0.0007161471654401,0.0005319854867839,719.9772494344086
Fiji,2006,142.28110102856,483.790643226316,341.509542197756,1129.077488770716,645.2868455444,42.84831183314473,57.15168816685527,0.0001718370785369,0.0005842882164569,0.0007793319390632,0.0004124511379199,787.56794657296
Fiji,2007,165.11583272385553,348.398918960581,183.28308623672547,1116.575845044481,768.1769260839,31.202440972265695,68.79755902773431,0.0001975069769424,0.0004167451183739,0.0009188719211529,0.0002192381414314,933.2927588077556
Fiji,2008,170.18595730848438,184.8563188478656,14.670361539381249,767.5947529455656,582.7384340977,24.082540707645357,75.91745929235465,0.0002014034997733,0.0002187648743761,0.0006896312829558,1.7361374602818043e-05,752.9243914061843
Fiji,2009,179.41035369789574,158.2968582772728,-21.11349542062294,426.4709746404728,268.1741163632,37.11785037908419,62.88214962091581,0.0002100823813792,0.0001853593188258,0.00031402121354,-2.4723062553422647e-05,447.5844700610958
Fiji,2010,181.9788580830322,184.90919116556057,2.930333082528364,573.7102362477606,388.8010450822,32.23041519616643,67.76958480383357,0.0002116033233523,0.0002150106874018,0.0004520942384676,3.407364049451586e-06,570.7799031652322
Fiji,2011,178.54991114551046,74.68715183523409,-103.86275931027636,453.1407303775741,378.45357854234,16.4821096026839,83.5178903973161,0.0002068944509217,8.654362900954125e-05,0.0004385325359702,-0.0001203508219122,557.0034896878504
Fiji,2012,183.2383084003385,88.04683424883183,-95.19147415150668,579.6039921716718,491.55715792284,15.190860559627303,84.80913944037269,0.0002118361946824,0.0001017882476865,0.000568274171009,-0.0001100479469959,674.7954663231785
Fiji,2013,120.66626347703108,444.6784339906652,324.01217051363415,1102.6976751306652,658.01924114,40.326414394405305,59.673585605594695,0.000139337486694,0.0005134854895966,0.0007598374609006,0.0003741480029025,778.685504617031
Finland,2005,2329.3503177701455,0.0,-2329.3503177701455,0.0,0.0,,,0.0004429264722894,0.0,0.0,-0.0004429264722894,2329.3503177701455
Finland,2006,1986.373704577342,0.0,-1986.373704577342,0.0,0.0,,,0.000376421016596,0.0,0.0,-0.000376421016596,1986.373704577342
Finland,2007,2639.791640747863,0.0,-2639.791640747863,0.0,0.0,,,0.0004982619178459,0.0,0.0,-0.0004982619178459,2639.791640747863
Finland,2008,2103.82937696088,0.0,-2103.82937696088,0.0,0.0,,,0.0003955309977365,0.0,0.0,-0.0003955309977365,2103.82937696088
Finland,2009,1864.770879133472,0.0,-1864.770879133472,0.0,0.0,,,0.0003490772892425,0.0,0.0,-0.0003490772892425,1864.770879133472
Finland,2010,2008.8793961290469,0.0,-2008.8793961290469,0.0,0.0,,,0.0003743718591369,0.0,0.0,-0.0003743718591369,2008.8793961290469
Finland,2011,1706.7450247267586,0.0,-1706.7450247267586,0.0,0.0,,,0.0003166502828806,0.0,0.0,-0.0003166502828806,1706.7450247267586
Finland,2012,2448.482457802878,0.0,-2448.482457802878,0.0,0.0,,,0.000452166658874,0.0,0.0,-0.000452166658874,2448.482457802878
Finland,2013,1388.855756683662,0.0,-1388.855756683662,0.0,0.0,,,0.0002553513066158,0.0,0.0,-0.0002553513066158,1388.855756683662
France,2005,39049.00127015411,0.0,-39049.00127015411,0.0,0.0,,,0.0006388907275876,0.0,0.0,-0.0006388907275876,39049.00127015411
France,2006,36215.11105849618,0.0,-36215.11105849618,0.0,0.0,,,0.000588777431896,0.0,0.0,-0.000588777431896,36215.11105849618
France,2007,32482.639386598992,0.0,-32482.639386598992,0.0,0.0,,,0.0005250228609901,0.0,0.0,-0.0005250228609901,32482.639386598992
France,2008,29031.762760887,0.0,-29031.762760887,0.0,0.0,,,0.0004666810712418,0.0,0.0,-0.0004666810712418,29031.762760887
France,2009,26503.012632330876,0.0,-26503.012632330876,0.0,0.0,,,0.0004237566575369,0.0,0.0,-0.0004237566575369,26503.012632330876
France,2010,24171.714236792875,0.0,-24171.714236792875,0.0,0.0,,,0.0003844102136894,0.0,0.0,-0.0003844102136894,24171.714236792875
France,2011,23363.77182433053,0.0,-23363.77182433053,0.0,0.0,,,0.0003695512926565,0.0,0.0,-0.0003695512926565,23363.77182433053
France,2012,25091.081856529177,0.0,-25091.081856529177,0.0,0.0,,,0.0003947373018773,0.0,0.0,-0.0003947373018773,25091.081856529177
France,2013,21888.559406761666,0.0,-21888.559406761666,0.0,0.0,,,0.00034257613245,0.0,0.0,-0.00034257613245,21888.559406761666
French Guiana,2005,0.0,0.0,0.0,287.7873351,287.7873351,0.0,100.0,0.0,0.0,0.0014176716014778,0.0,287.7873351
French Guiana,2006,0.0,0.0,0.0,395.9575907,395.9575907,0.0,100.0,0.0,0.0,0.0018855123366666,0.0,395.9575907
French Guiana,2007,0.0,0.0,0.0,467.1235977,467.1235977,0.0,100.0,0.0,0.0,0.0021626092486111,0.0,467.1235977
French Guiana,2008,0.0,0.0,0.0,471.4640214,471.4640214,0.0,100.0,0.0,0.0,0.0021237118081081,0.0,471.4640214
French Guiana,2009,0.0,0.0,0.0,444.3893776,444.3893776,0.0,100.0,0.0,0.0,0.0019490762175438,0.0,444.3893776
French Guiana,2010,0.0,0.0,0.0,504.94313736392,504.94313736392,0.0,100.0,0.0,0.0,0.0021671379286005,0.0,504.94313736392
French Guiana,2011,0.0,0.0,0.0,674.7562683613,674.7562683613,0.0,100.0,0.0,0.0,0.0028351103712659,0.0,674.7562683613
French Guiana,2012,0.0,0.0,0.0,925.5642270473,925.5642270473,0.0,100.0,0.0,0.0,0.0037932960124889,0.0,925.5642270473
French Guiana,2013,0.0,0.0,0.0,1146.6121849773,1146.6121849773,0.0,100.0,0.0,0.0,0.0046048682127602,0.0,1146.6121849773
French Polynesia,2005,90.40063278700454,0.0,-90.40063278700454,0.0,0.0,,,0.0003490371922278,0.0,0.0,-0.0003490371922278,90.40063278700454
French Polynesia,2006,169.59002882417627,0.0,-169.59002882417627,0.0,0.0,,,0.0006497702253799,0.0,0.0,-0.0006497702253799,169.59002882417627
French Polynesia,2007,395.53868446307985,0.0,-395.53868446307985,0.0,0.0,,,0.001503949370582,0.0,0.0,-0.001503949370582,395.53868446307985
French Polynesia,2008,228.6491392588379,0.0,-228.6491392588379,0.0,0.0,,,0.0008660952244652,0.0,0.0,-0.0008660952244652,228.6491392588379
French Polynesia,2009,97.27309760748656,0.0,-97.27309760748656,0.0,0.0,,,0.0003670682928584,0.0,0.0,-0.0003670682928584,97.27309760748656
French Polynesia,2010,104.20793753810878,0.0,-104.20793753810878,0.0,0.0,,,0.0003917591636771,0.0,0.0,-0.0003917591636771,104.20793753810878
French Polynesia,2011,102.08319577620038,0.0,-102.08319577620038,0.0,0.0,,,0.0003809074469261,0.0,0.0,-0.0003809074469261,102.08319577620038
French Polynesia,2012,93.49245206305127,0.0,-93.49245206305127,0.0,0.0,,,0.0003475555838775,0.0,0.0,-0.0003475555838775,93.49245206305127
French Polynesia,2013,101.02333601311778,0.0,-101.02333601311778,0.0,0.0,,,0.0003741605037522,0.0,0.0,-0.0003741605037522,101.02333601311778
Gabon,2005,569.0582127231996,14.673414331486583,-554.384798391713,2907.509880861486,2892.83646653,0.504672896490343,99.49532710350964,0.0004091000810375,1.0548824106029176e-05,0.0020796811405679,-0.0003985512569314,3461.8946792531997
Gabon,2006,595.996516206324,107.01879623909372,-488.9777199672303,3337.2395558430935,3230.220759604,3.206805937911082,96.79319406208892,0.0004167807805638,7.483831904831728e-05,0.0022588956360867,-0.0003419424615155,3826.217275810324
Gabon,2007,619.4469619174351,143.51527534379375,-475.9316865736414,3948.205957533794,3804.69068219,3.634949060090044,96.36505093990996,0.0004205342579208,9.743060104806093e-05,0.0025829536199524,-0.0003231036568728,4424.137644107435
Gabon,2008,507.46557565528656,249.6794895751309,-257.78608608015566,4403.683298700131,4154.003809125,5.669787599140717,94.33021240085928,0.0003340787199837,0.0001643709608789,0.002734696385204,-0.0001697077591047,4661.469384780286
Gabon,2009,709.4225592087123,271.85749442920314,-437.5650647795091,4581.909990966203,4310.052496537,5.933278806550184,94.06672119344982,0.0004521494959902,0.0001732680015482,0.0027470060526048,-0.000278881494442,5019.475055745712
Gabon,2010,465.5658677896509,314.65213430852964,-150.9137334811212,4499.85334118553,4185.201206877,6.992497542722837,93.00750245727716,0.0002866784900182,0.0001937513142293,0.0025770943392099,-9.292717578886772e-05,4650.767074666651
Gabon,2011,492.6066203862165,265.5543549874428,-227.05226539877367,4113.924022034243,3848.3696670468,6.455013596875622,93.54498640312435,0.0002923481426624,0.0001575990237314,0.0022838989121939,-0.000134749118931,4340.976287433016
Gabon,2012,493.12302965654544,148.4933587699411,-344.62967088660434,3524.901067235431,3376.40770846549,4.212695787414084,95.78730421258592,0.0002817845883751,8.485334786853776e-05,0.0019293758334088,-0.0001969312405066,3869.530738122035
Gabon,2013,476.9570361787587,114.76941866410516,-362.18761751465354,3163.984743775405,3049.2153251113,3.627369534252471,96.37263046574752,0.0002624969929437,6.31642370193204e-05,0.0016781592323122,-0.0001993327559244,3526.1723612900587
Gambia,2005,342.8153365280088,0.0021333809128361,-342.813203147096,4.585862769302836,4.58372938839,0.0465208188765846,99.9534791811234,0.000222030658373,1.3817233891425535e-09,2.968736650511658e-06,-0.0002220292766496,347.3990659163988
Gambia,2006,431.9437364362503,0.1458617241359139,-431.7978747121144,7.837737979693914,7.691876255558,1.8610181217312172,98.13898187826878,0.0002714919776469,9.167927349837457e-08,4.834617382500314e-06,-0.0002714002983734,439.63561269180826
Gambia,2007,326.116532353336,1.47750609693189,-324.6390262564041,30.14703582529189,28.66952972836,4.900999572542832,95.09900042745716,0.0001988515441178,9.00918351787738e-07,1.7481420566073172e-05,-0.0001979506257661,354.786062081696
Gambia,2008,254.6505374309825,16.568461447700884,-238.0820759832816,142.13058177476088,125.56212032706,11.657210742975415,88.34278925702459,0.0001507700043996,9.809627855358724e-06,7.434110143698046e-05,-0.0001409603765442,380.2126577580425
Gambia,2009,690.129265526887,22.489684501247325,-667.6395810256397,151.21453432454732,128.7248498233,14.872700300738536,85.12729969926146,0.0003966260146706,1.2925106035199612e-05,7.397979874902298e-05,-0.0003837009086354,818.854115350187
Gambia,2010,572.5560880555968,7.630238372049718,-564.9258496835471,148.71848990646973,141.08825153442,5.130658855431115,94.86934114456888,0.0003193285488319,4.2555707596484764e-06,7.868837230029002e-05,-0.0003150729780722,713.6443395900168
Gambia,2011,773.2159680418773,22.87582799937971,-750.3401400424976,172.23413888897971,149.3583108896,13.281819822099974,86.71818017790002,0.0004184069091135,1.237869480485915e-05,8.08215968017316e-05,-0.0004060282143087,922.5742789314774
Gambia,2012,698.7360257837274,13.229714798486526,-685.5063109852409,147.12680958041653,133.89709478193,8.992048992441063,91.00795100755894,0.0003667905647158,6.944732177683216e-06,7.028718886190551e-05,-0.0003598458325381,832.6331205656575
Gambia,2013,128.90233627073013,0.3758186944997703,-128.52651757623036,36.14834738273977,35.77252868824,1.0396566418945543,98.96034335810543,6.563255410933305e-05,1.9135371410375272e-07,1.821411847670061e-05,-6.544120039522931e-05,164.67486495897015
Georgia,2005,519.7614798657706,193.3117397822308,-326.44974008353984,774.3310981852308,581.019358403,24.964997561803717,75.03500243819629,0.000123458783816,4.5917277858012065e-05,0.0001380093487893,-7.754150595808547e-05,1100.7808382687706
Georgia,2006,596.6114763726274,262.4960962686207,-334.1153801040067,692.6994722956207,430.203376027,37.89465803961177,62.10534196038824,0.0001423893738359,6.264823299967081e-05,0.0001026738367606,-7.974114083627845e-05,1026.8148523996274
Georgia,2007,606.9977172461606,188.6465104235672,-418.35120682259344,781.4432004335672,592.79669001,24.14078340164719,75.8592165983528,0.0001456677987151,4.5271540778393854e-05,0.0001422598248164,-0.0001003962579367,1199.7944072561606
Georgia,2008,603.5908428496654,249.58100933974023,-354.0098335099251,871.6776905597403,622.09668122,28.632258464648093,71.3677415353519,0.0001456893176079,6.024161461253687e-05,0.0001501560900844,-8.544770299539587e-05,1225.6875240696654
Georgia,2009,487.15446599664983,139.71027688236472,-347.4441891142851,598.0211524423647,458.31087556,23.36209619204557,76.63790380795443,0.0001182700815723,3.391849402339517e-05,0.0001112675104539,-8.435158754898887e-05,945.4653415566498
Georgia,2010,492.31749069983584,73.12604533822787,-419.191445361608,650.9141776742279,577.788132336,11.234360511168076,88.76563948883192,0.0001201067310807,1.7839972026891404e-05,0.0001409583147928,-0.0001022667590538,1070.1056230358358
Georgia,2011,703.0249488715591,63.60857634440083,-639.4163725271583,711.5910210812008,647.9824447368,8.938923406840226,91.06107659315975,0.0001722678139846,1.5586517114530957e-05,0.0001587803099085,-0.0001566812968701,1351.007393608359
Georgia,2012,1157.3287531756164,54.46013932853998,-1102.8686138470764,607.89548929944,553.4353499709,8.958799709354933,91.04120029064508,0.0002847757758798,1.3400624834778538e-05,0.0001361799581621,-0.000271375151045,1710.7641031465164
Georgia,2013,902.3800168259085,52.31701100048576,-850.0630058254227,509.66862774778576,457.3516167473,10.264907069456768,89.73509293054323,0.0002228649090703,1.29209708571217e-05,0.0001129542150524,-0.0002099439382132,1359.7316335732085
Germany,2005,46834.52913764328,0.0,-46834.52913764328,0.0,0.0,,,0.0005739314625398,0.0,0.0,-0.0005739314625398,46834.52913764328
Germany,2006,48728.38627927452,0.0,-48728.38627927452,0.0,0.0,,,0.0005980997923123,0.0,0.0,-0.0005980997923123,48728.38627927452
Germany,2007,51240.46001920746,0.0,-51240.46001920746,0.0,0.0,,,0.0006304345581732,0.0,0.0,-0.0006304345581732,51240.46001920746
Germany,2008,45485.67892834225,0.0,-45485.67892834225,0.0,0.0,,,0.0005610944036753,0.0,0.0,-0.0005610944036753,45485.67892834225
Germany,2009,48914.77767460314,0.0,-48914.77767460314,0.0,0.0,,,0.000604632604136,0.0,0.0,-0.000604632604136,48914.77767460314
Germany,2010,46622.591615153426,0.0,-46622.591615153426,0.0,0.0,,,0.0005768195233666,0.0,0.0,-0.0005768195233666,46622.591615153426
Germany,2011,42165.76320807876,0.0,-42165.76320807876,0.0,0.0,,,0.0005214920748995,0.0,0.0,-0.0005214920748995,42165.76320807876
Germany,2012,45163.42441463515,0.0,-45163.42441463515,0.0,0.0,,,0.0005577590606082,0.0,0.0,-0.0005577590606082,45163.42441463515
Germany,2013,36883.039541359256,0.0,-36883.039541359256,0.0,0.0,,,0.0004543701128607,0.0,0.0,-0.0004543701128607,36883.039541359256
Ghana,2005,1256.9366398512975,13612.001077126704,12355.064437275409,40558.3360883467,26946.33501122,33.56153725704179,66.43846274295822,5.761799861798292e-05,0.0006239743789652,0.0012352204910025,0.0005663563803472,28203.271651071296
Ghana,2006,1641.7318023345797,17529.765349258134,15888.033546923554,37535.775863558134,20006.0105143,46.70148663765074,53.29851336234926,7.336037366882254e-05,0.0007833131663281,0.0008939635602261,0.0007099527926593,21647.74231663458
Ghana,2007,1479.9421954053323,9294.781989879471,7814.839794474141,29935.55295544947,20640.77096557,31.04930783711296,68.95069216288704,6.444618513348425e-05,0.0004047544848405,0.0008988316915855,0.0003403082997071,22120.71316097533
Ghana,2008,1441.0375123911365,8809.70822434382,7368.670711952684,34501.16268096112,25691.4544566173,25.5345256210896,74.4654743789104,6.115419760614226e-05,0.0003738630208938,0.0010902840967839,0.0003127088232877,27132.491969008435
Ghana,2009,1353.6735957233325,6394.377717815965,5040.704122092633,38536.011225605966,32141.63350779,16.59325268611896,83.40674731388104,5.600403771971918e-05,0.0002645475039434,0.0013297601881506,0.0002085434662236,33495.30710351333
Ghana,2010,1483.505898231073,3341.252839500208,1857.7469412691353,35104.85842478021,31763.60558528,9.51792142007799,90.482078579922,5.986706611101989e-05,0.0001348366763317,0.0012818242770492,7.496961022070764e-05,33247.11148351107
Ghana,2011,1773.829520347539,7352.207764064264,5578.378243716725,39479.83284756426,32127.6250835,18.622692229857968,81.37730777014202,6.986881677751454e-05,0.0002895938145605,0.0012654649867457,0.000219724997783,33901.45460384754
Ghana,2012,1666.7771381865605,6903.133826923251,5236.356688736691,34095.72002848125,27192.586201558,20.246335379211356,79.75366462078864,6.411667711134638e-05,0.0002655460004201,0.0010460296276949,0.0002014293233088,28859.36333974456
Ghana,2013,1721.6030789302931,9465.056454500937,7743.453375570643,33630.61626982094,24165.55981532,28.144165954504324,71.85583404549567,6.470246087380837e-05,0.0003557222058967,0.0009082065474789,0.0002910197450229,25887.162894250298
Greece,2005,5784.442423236345,51.37922595992438,-5733.063197276421,1040.0002488599243,988.6210229,4.940309006295685,95.05969099370432,0.0005153178105333,4.5772138939799005e-06,8.807314235189309e-05,-0.0005107405966393,6773.063446136345
Greece,2006,6346.661807395725,48.05928897523154,-6298.602518420494,1080.0003739752317,1031.941085,4.449932623480158,95.55006737651983,0.000567426178578,4.296762536900451e-06,9.226116092981672e-05,-0.0005631294160411,7378.602892395726
Greece,2007,6509.398309002201,54.77769498365001,-6454.620614018551,1120.00027298365,1065.222578,4.890864431463371,95.10913556853664,0.0005853775457735,4.9260517071627705e-06,9.579339730215828e-05,-0.0005804514940664,7574.620887002201
Greece,2008,5387.7575903489005,55.183932628219736,-5332.573657720681,1160.0002206282195,1104.816288,4.757234666587723,95.24276533341228,0.0004880215208649,4.998544622121353e-06,0.0001000739391304,-0.0004830229762428,6492.5738783489005
Greece,2009,6728.903705421539,74.41002572167599,-6654.493679699863,1106.666666721676,1032.256641,6.723797504636502,93.2762024953635,0.0006140070905576,6.78985543586787e-06,9.419259430604982e-05,-0.0006072172351218,7761.160346421539
Greece,2010,5237.849038267371,94.62294213331404,-5143.226096134057,960.000366433314,865.3774243,9.856552709960551,90.14344729003945,0.000481066223206,8.690571467056764e-06,7.947992508265981e-05,-0.0004723756517389,6103.226462567371
Greece,2011,4902.038650421031,415.04419293460137,-4486.994457486429,1951.6501157486016,1536.605922814,21.266321744120688,78.73367825587931,0.0004526769462019,3.832710249650027e-05,0.0001418973056435,-0.0004143498437054,6438.644573235031
Greece,2012,6206.695524046101,656.4398818985976,-5550.255642147504,2021.8658406985976,1365.4259588,32.46703459176024,67.53296540823976,0.0005757068476065,6.0888589360782633e-05,0.0001266511417122,-0.0005148182582457,7572.121482846102
Greece,2013,4655.669463512233,1214.5196913999384,-3441.1497721122946,3111.2607748699384,1896.74108347,39.03625505164251,60.96374494835748,0.0004334484185375,0.0001130732419141,0.0001765888728675,-0.0003203751766234,6552.410546982233
Grenada,2005,81.3853222116429,0.0,-81.3853222116429,0.0,0.0,,,0.0007750983067775,0.0,0.0,-0.0007750983067775,81.3853222116429
Grenada,2006,66.20026893701275,0.0,-66.20026893701275,0.0,0.0,,,0.000630478751781,0.0,0.0,-0.000630478751781,66.20026893701275
Grenada,2007,52.47789716801019,17.394066619401233,-35.08383054860896,19.439746988401232,2.045680369,89.47681587512143,10.523184124878576,0.0004997894968381,0.0001656577773276,1.948267018095238e-05,-0.0003341317195105,54.52357753701019
Grenada,2008,48.44228227887753,17.253989927508286,-31.18829235136924,26.599091455908287,9.3451015284,64.866839365958,35.13316063404201,0.0004613550693226,0.0001643237135953,8.900096693714286e-05,-0.0002970313557273,57.78738380727753
Grenada,2009,35.79009993050438,17.03088943089147,-18.759210499612912,45.27776741049147,28.2468779796,37.614242938456336,62.385757061543664,0.0003376424521745,0.0001606687682159,0.0002664799809396,-0.0001769736839586,64.03697791010438
Grenada,2010,37.337331223136786,26.8873075717948,-10.450023651341986,45.5108949463948,18.6235873746,59.07883728382869,40.9211627161713,0.0003522389738031,0.0002536538450169,0.000175694220515,-9.858512878624516e-05,55.960918597736786
Grenada,2011,52.50633814967662,27.591109268969323,-24.9152288807073,45.36883510156933,17.7777258326,60.81511506125256,39.18488493874744,0.0004907134406511,0.0002578608342894,0.0001661469703981,-0.0002328526063617,70.28406398227662
Grenada,2012,28.747108918873735,35.11061668223498,6.363507763361248,42.361201783034986,7.2505851008,82.88390131626588,17.11609868373411,0.0002686645693352,0.0003281366045068,6.77624775775701e-05,5.947203517160045e-05,35.99769401967374
Grenada,2013,25.609564147762494,12.037852945582893,-13.571711202179603,18.84870646488289,6.8108535193,63.865671461384736,36.13432853861527,0.0002371255939607,0.0001114616013479,6.306345851203704e-05,-0.0001256639926127,32.420417667062495
Guadeloupe,2005,0.0,0.0,0.0,45.06012421685,45.06012421685,0.0,100.0,0.0,0.0,0.0001118117226224,0.0,45.06012421685
Guadeloupe,2006,0.0,0.0,0.0,57.54339893085,57.54339893085,0.0,100.0,0.0,0.0,0.00014314278341,0.0,57.54339893085
Guadeloupe,2007,0.0,0.0,0.0,89.33718304485,89.33718304485,0.0,100.0,0.0,0.0,0.000222231798619,0.0,89.33718304485
Guadeloupe,2008,0.0,0.0,0.0,89.33718304485,89.33718304485,0.0,100.0,0.0,0.0,0.0002211316412001,0.0,89.33718304485
Guadeloupe,2009,0.0,0.0,0.0,89.33718304485,89.33718304485,0.0,100.0,0.0,0.0,0.0002205856371477,0.0,89.33718304485
Guadeloupe,2010,0.0,0.0,0.0,44.277058828,44.277058828,0.0,100.0,0.0,0.0,0.0001090567951428,0.0,44.277058828
Guadeloupe,2011,0.0,0.0,0.0,31.793784113,31.793784113,0.0,100.0,0.0,0.0,7.83098130862069e-05,0.0,31.793784113
Guatemala,2005,1099.6134110882867,9570.481955143665,8470.868544055376,24524.500582443663,14954.0186273,39.024166559358505,60.975833440641495,8.396559339403534e-05,0.0007307942849071,0.0011418768041615,0.000646828691513,16053.632038388288
Guatemala,2006,1299.851319711962,7186.628469399505,5886.777149687543,15031.084922899505,7844.4564535,47.811774773827835,52.18822522617216,9.702555196775111e-05,0.0005364356549525,0.000585538288684,0.0004394101029848,9144.307773211962
Guatemala,2007,1543.848025862295,2467.6554444549947,923.8074185926998,7669.469966404995,5201.81452195,32.17504541075463,67.82495458924538,0.0001126896369242,0.0001801208353616,0.0003796944906532,6.743119843742334e-05,6745.662547812295
Guatemala,2008,1273.1274427349226,515.1250116978536,-758.0024310370691,5280.001791697853,4764.87678,9.75615221395992,90.24384778604008,9.089871788768546e-05,3.67788813149974e-05,0.0003402025403398,-5.4119836572688064e-05,6038.004222734922
Guatemala,2009,1383.4096729704745,395.5206098950958,-987.8890630753784,6186.668034895096,5791.147425,6.393111892608642,93.60688810739136,9.663381342347544e-05,2.762787160485441e-05,0.000404522731559,-6.900594181862102e-05,7174.557097970474
Guatemala,2010,775.568032662226,549.7067827889377,-225.86124987328824,7080.010904788937,6530.304122,7.764208137265928,92.23579186273408,5.301216901313917e-05,3.757394277436348e-05,0.0004463639181134,-1.5438226238775683e-05,7305.8721546622255
Guatemala,2011,1016.6282762527426,476.507077488056,-540.1211987646866,7960.000000488056,7483.492923,5.986269817322106,94.01373018267788,6.800644031391682e-05,3.1875515251057324e-05,0.00050060157355,-3.613092506285949e-05,8500.121199252742
Guatemala,2012,1363.929662423352,684.6063051621186,-679.3233572612335,12306.574033162118,11621.967728,5.562931676332768,94.43706832366723,8.931501947635073e-05,4.4830482952139254e-05,0.0007610482435989,-4.4484536524211475e-05,12985.897390423352
Guatemala,2013,1428.6000395072117,817.2398553259336,-611.3601841812779,21768.696653325933,20951.456798,3.754197453071089,96.24580254692891,9.160041289479429e-05,5.240060626608961e-05,0.0013433865605283,-3.919980662870466e-05,22380.05683750721
Guinea,2005,230.58896208652004,829.096097652422,598.507135565902,19918.882148582423,19089.78605093,4.162362583742817,95.83763741625718,2.531163140356971e-05,9.100945089488716e-05,0.0020954759660735,6.569781949131745e-05,19320.37501301652
Guinea,2006,183.0851379285814,987.195706801962,804.1105688733805,19415.794153671963,18428.59844687,5.084498213096584,94.9155017869034,1.9671767264272203e-05,0.0001060702381865,0.0019800793431685,8.639847092224998e-05,18611.683584798586
Guinea,2007,377.1060339716459,884.2196006465783,507.1135666749324,20717.824433436577,19833.60483279,4.267917239512528,95.73208276048749,3.962030195121307e-05,9.289972690130052e-05,0.0020837996252143,5.327942495008745e-05,20210.710866761645
Guinea,2008,474.05791040116674,702.3458815766753,228.28797117550857,23701.005318416675,22998.65943684,2.963359031150139,97.03664096884988,4.867624092834652e-05,7.211683761953746e-05,0.0023615011229941,2.344059669119094e-05,23472.717347241167
Guinea,2009,376.0998387935251,667.9204362352029,291.8205974416778,24480.8982731052,23812.97783687,2.728333040658817,97.2716669593412,3.774586900778052e-05,6.703336373295895e-05,0.0023899014288307,2.9287494725178426e-05,24189.077675663524
