Entity,Year,tfp,output,inputs,ag_land_index,labor_index,capital_index,materials_index,output_quantity,crop_output_quantity,animal_output_quantity,fish_output_quantity,ag_land_quantity,labor_quantity,capital_quantity,machinery_quantity,livestock_quantity,fertilizer_quantity,animal_feed_quantity,cropland_quantity,pasture_quantity,irrigation_quantity
Armenia,1996,51.4622,47.7077,92.7044,110.4481,154.6366,89.176,52.2265,982894,588331,392381,2182,985,586,432,554,585,10785,587165,506,800,283
Armenia,1997,46.1187,41.3526,89.6657,109.9702,148.8839,87.8724,47.1612,851965,457379,392341,2249,981,564,426,541,580,10450,508861,498,834,285
Armenia,1998,48.6906,44.8574,92.1275,109.4124,149.2533,86.5879,56.2626,924171,514047,408389,1736,976,566,420,535,535,11977,621420,493,835,285
Armenia,1999,49.2499,44.526,90.4082,106.8485,147.8811,85.3222,54.5462,917343,508190,406069,3083,953,560,414,530,548,8907,703264,488,835,274
Armenia,2000,48.0992,43.2005,89.8155,106.8485,148.9895,84.0749,53.9031,890035,468526,418431,3077,953,565,408,552,563,9757,654445,488,835,274
Armenia,2001,50.9337,44.9334,88.2195,107.409,149.8603,83.0151,50.1967,925738,510005,411613,4119,958,568,403,597,576,7728,657250,493,835,274
Armenia,2002,53.9964,46.0974,85.3712,107.359,132.1536,84.5907,46.7625,949718,520120,426465,3133,958,501,410,610,605,7551,598827,491,900,274
Armenia,2003,57.3012,49.592,86.5462,107.1736,128.4352,87.8724,48.0089,1021716,567033,451322,3361,956,487,426,597,632,4969,756581,494,950,270
Armenia,2004,58.5923,57.7405,98.5463,107.8851,124.8214,83.5316,95.7973,1189594,701727,485249,2620,962,473,405,600,659,20423,1077547,505,1000,267
Armenia,2005,69.4959,66.886,96.2444,107.4975,121.3093,84.4054,87.0243,1378013,865024,510595,2395,959,460,409,601,661,17562,1004255,505,1100,263
Armenia,2006,65.2225,69.499,106.5567,107.1273,117.8961,95.0684,117.0307,1431848,877781,550705,3360,956,447,461,614,688,61967,861009,504,1253,260
Armenia,2007,72.3428,76.1084,105.2053,106.7003,114.5789,100.4182,103.9236,1568017,976313,577801,13902,952,434,487,618,711,18602,1268321,506,1246,256
Armenia,2008,86.075,78.4866,91.184,105.7228,80.2551,93.8832,83.1574,1617013,994116,602694,20201,943,304,455,618,704,10525,1193039,504,1244,252
Armenia,2009,81.1014,78.4835,96.7721,104.6958,120.0257,87.7226,86.8995,1616950,1001711,593904,21335,934,455,425,600,656,12115,1191760,502,1244,247
Armenia,2010,72.0486,68.0688,94.4762,104.0137,120.7115,92.3847,71.7218,1402382,794025,588081,20280,928,457,448,604,641,10544,959559,504,1231,243
Armenia,2011,75.3436,75.9137,100.7566,103.0222,120.6983,100.1515,85.0598,1564005,950611,587789,25603,919,457,486,608,636,10471,1236279,503,1196,239
Armenia,2012,83.8445,82.7791,98.7293,102.4721,115.3597,94.0302,89.9123,1705450,1073213,596426,35808,914,437,456,619,671,10331,1349504,505,1178,234
Armenia,2013,88.0235,87.2869,99.1633,101.7583,111.3917,91.6306,99.3461,1798323,1112820,637962,47542,908,422,444,623,741,11385,1492963,506,1177,230
Armenia,2014,92.1618,92.2186,100.0616,100.8486,104.1725,98.9731,97.5847,1899926,1152473,689921,57530,900,395,480,626,762,12176,1409389,505,1176,226
Armenia,2015,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2060242,1264033,731406,64801,892,379,485,629,775,11932,1474708,504,1172,221
Armenia,2016,158.7585,90.5119,57.0123,99.2098,89.2076,21.9907,103.1671,1864765,1028802,765614,70347,885,338,107,630,793,12666,1501293,504,1172,217
Armenia,2017,164.2939,89.5868,54.5284,98.4466,83.6808,21.8334,90.824,1845706,998099,773916,73692,878,317,106,640,744,14445,1171290,504,1172,213
Armenia,2018,147.1822,79.3029,53.8808,97.6777,71.3276,21.8119,99.7203,1633832,820255,738713,74862,871,270,106,559,683,16125,1276129,505,1173,208
Armenia,2019,126.262,77.9127,61.7072,97.6551,61.5216,24.5862,172.5865,1605191,786810,741099,77281,871,233,119,624,667,95006,1246918,505,1172,208
Asia,1961,40.0763,15.4789,38.6235,69.8626,74.2909,14.6932,8.2811,287003969,238905130,45376551,2722293,513359,447915,356579,23512,413607,7922516,178913289,399078,417532,80400
Asia,1962,40.172,15.9773,39.7723,70.1017,76.9556,15.4048,8.5731,296245373,245920434,47598648,2726281,515117,463981,373849,32004,411144,8133792,186774924,398761,420591,82120
Asia,1963,40.7115,16.6094,40.7977,70.4335,78.495,15.9165,9.4025,307964304,253126620,51789887,3047805,517555,473263,386267,40832,420224,8788237,207944795,399699,423440,83427
Asia,1964,41.2899,17.3327,41.9781,71.3418,80.115,16.6722,10.0406,321376564,262233027,55878225,3265317,524229,483030,404606,50256,437312,9194785,226655441,404209,426841,85111
Asia,1965,41.4311,17.7965,42.9546,71.8002,81.7891,17.075,10.8642,329976820,267688600,58670824,3617393,527597,493124,414381,52541,447641,10500346,232331433,406000,430999,86483
Asia,1966,41.6205,18.446,44.3195,72.7428,83.6743,17.5505,12.374,342018006,277364604,60761581,3891815,534524,504490,425922,60098,460116,12193867,259515106,410145,434993,88653
Asia,1967,42.0126,19.0335,45.3043,73.0912,85.3198,18.2465,12.8979,352912363,286074136,62830873,4007337,537084,514411,442813,68652,470924,12669850,271366222,410331,438381,90459
Asia,1968,42.4187,19.5979,46.201,73.2643,86.7773,18.9439,13.3897,363376333,294474900,64611415,4290023,538356,523198,459738,75878,478871,13364818,277235118,407192,442293,93375
Asia,1969,42.6679,20.0524,46.9964,73.5416,88.09,19.4314,13.9941,371803093,300947278,66338101,4517705,540393,531113,471569,84255,480370,13962004,289873122,406823,446787,95226
Asia,1970,43.1172,21.0007,48.7062,74.4441,91.7463,20.0287,15.3976,389387673,316811277,67765110,4811291,547025,553157,486064,90717,482648,15065291,325254483,410930,451519,97450
Asia,1971,43.0982,21.4702,49.8169,74.9402,92.8374,20.8167,16.2615,398091606,320710684,72037691,5343238,550671,559736,505187,103541,494144,16322367,331198033,411390,456635,100505
Asia,1972,41.7026,21.1717,50.7684,75.9431,93.6355,21.4081,17.0367,392558247,311546222,75374941,5637088,558040,564548,519541,118869,507102,17876039,325695078,415518,461370,103587
Asia,1973,43.7457,22.9157,52.3839,77.1203,95.0744,22.071,19.1799,424893897,341678442,77225403,5990060,566690,573223,535628,139275,511872,19907337,372399912,419298,467115,108519
Asia,1974,43.2961,22.9049,52.9029,77.7185,95.4612,22.8465,18.8375,424694362,338339403,79866496,6488444,571086,575555,554446,168197,515780,19085942,378564781,420956,473251,111370
Asia,1975,44.4331,24.0118,54.0403,78.6162,97.3001,23.2289,19.9235,445217349,356344156,81948271,6924914,577682,586643,563728,198331,517679,20189946,400287461,423854,479165,114812
Asia,1976,43.8617,24.0656,54.867,78.946,97.4822,23.8154,21.1839,446215275,354943842,83900929,7370499,580106,587741,577962,221679,524731,22433896,399668819,425685,469600,114042
Asia,1977,44.6598,25.1597,56.3363,79.7514,97.4997,24.7432,23.9782,466501764,371339589,86837808,8324369,586024,587846,600477,253718,528013,26329343,429595946,427272,475861,118314
Asia,1978,46.2373,26.7422,57.8369,80.5806,97.9896,25.9084,26.1958,495844338,395394325,91768481,8681535,592117,590800,628754,282744,538897,28399639,477957379,430478,481681,119983
Asia,1979,45.7477,27.1042,59.2472,80.9738,98.9514,26.8332,28.5362,502555715,393782888,99541305,9231521,595006,596598,651198,310352,549640,31815980,500240721,430941,484861,121486
Asia,1980,45.6564,27.7028,60.6766,81.0514,101.0706,27.7134,30.1542,513654564,398725920,104856398,10072238,595577,609376,672558,348498,552490,34300437,513697496,430079,489255,120091
Asia,1981,47.2092,29.0903,61.6199,81.4633,102.565,28.6097,30.2878,539381460,418960182,109326362,11094915,598603,618386,694310,366521,559157,35200722,497728330,430108,493685,121684
Asia,1982,48.0079,30.3124,63.1406,82.2771,105.204,29.4644,31.2825,562041778,435080489,115062006,11899289,604583,634297,715052,389031,569030,36468577,511436821,434274,498383,122521
Asia,1983,49.7552,32.3405,64.9993,82.5347,106.5637,30.7387,34.5109,599645828,465549174,120814979,13281684,606476,642495,745978,415483,583954,40229339,564287499,433054,503303,124647
Asia,1984,51.6436,34.2289,66.279,83.3038,106.84,31.7289,37.062,634659163,488898164,130914500,14846497,612128,644161,770008,444010,591655,43703719,594415508,436413,506924,126021
Asia,1985,52.0668,34.7452,66.7319,83.5609,108.1415,32.636,35.5075,644232098,487581121,139583060,17067925,614017,652007,792023,473748,603846,42214256,561739635,436141,512157,127076
Asia,1986,52.2431,35.6353,68.2105,84.1349,109.8688,33.8617,36.895,660735885,494887637,146140893,19707359,618234,662422,821768,502473,624859,44204665,576171470,437977,516958,128570
Asia,1987,52.7145,36.7788,69.7698,85.2484,111.0745,34.6625,39.7634,681938215,503594156,155067374,23276684,626416,669692,841201,533778,637403,48813507,596187313,442742,522621,130567
Asia,1988,53.7513,38.5479,71.7152,85.6537,113.245,35.588,43.4805,714739921,523535675,165061612,26142638,629395,682778,863662,574106,645153,54734004,625061292,444358,527348,131396
Asia,1989,54.9253,40.211,73.2103,86.5278,115.6211,36.6883,44.2712,745577224,544823639,172886452,27867135,635818,697104,890365,610443,658952,55874973,633649244,447433,532651,133689
Asia,1990,54.3591,41.7796,76.8585,87.2643,125.4445,37.4663,45.9909,774661968,562382098,182581924,29697928,641230,756331,909246,628966,670093,58903867,642273239,449264,537021,137471
Asia,1991,55.3225,43.1264,77.9546,87.6304,125.7472,38.1722,48.6408,799633893,572183389,195347788,32102718,643920,758156,926377,637710,685021,62123926,682963514,448708,540941,139491
Asia,1992,57.335,45.1298,78.7125,87.4676,126.2424,39.2717,49.4887,836780595,591955402,208810080,36015111,642724,761142,953059,661059,698231,62004106,721203635,446273,543014,140745
Asia,1993,60.4235,47.4824,78.5826,87.7037,124.846,40.1326,48.6441,880400575,614345459,224859819,41195309,644458,752723,973953,690314,710598,58523490,766810643,446406,542968,141939
Asia,1994,62.2264,49.6263,79.7513,88.1803,123.6973,41.2122,52.5959,920152669,628814785,243488599,47849273,647961,745797,1000152,728641,726789,64121200,808120230,446524,546865,143953
Asia,1995,65.2641,52.9424,81.1202,88.8442,122.0054,42.2417,58.4177,981638118,660227339,266585589,54825206,652839,735596,1025136,773797,748169,71875019,881770865,447099,546993,147138
Asia,1996,66.8737,55.0917,82.3817,89.4583,121.311,44.625,60.1671,1021488704,694857626,267126315,59504759,657352,731409,1082976,827099,771357,73569233,919159391,447543,546831,150316
Asia,1997,67.7602,56.639,83.5875,90.2555,122.2144,46.5782,60.2929,1050179372,705818281,283159905,61201195,663210,736856,1130376,883509,738365,74597257,900294203,448905,557236,153428
Asia,1998,68.2779,58.243,85.3028,90.8141,124.7523,48.4794,61.1847,1079918804,718122775,297856763,63939267,667314,752158,1176516,937199,741837,76138331,903470586,449133,557371,156655
Asia,1999,70.0865,61.0483,87.1042,91.6588,126.1892,50.4064,63.6562,1131933929,752023444,310531004,69379456,673521,760821,1223281,998022,752764,78891412,947419419,451649,558685,159665
Asia,2000,71.2255,62.8826,88.2866,92.4299,127.8307,51.9545,63.6032,1165945083,774483064,317045633,74416390,679187,770718,1260850,1055280,764345,76553346,1001792996,453241,559028,162876
Asia,2001,71.9062,64.3223,89.453,93.1591,128.704,53.5634,64.5784,1192639036,788577143,324061621,80000277,684545,775983,1299897,1101693,762367,77603190,1019986790,455450,558106,165329
Asia,2002,71.6628,65.2805,91.094,93.839,129.6035,55.4997,67.5484,1210407113,790788763,333831003,85787326,689542,781406,1346888,1146995,766744,81964251,1048969429,456429,558050,168047
Asia,2003,74.2105,67.9822,91.6073,94.265,129.51,56.4256,68.158,1260500543,820160394,346047295,94292842,692672,780843,1369357,1188048,766524,82897241,1054132351,458873,542111,169035
Asia,2004,76.46,70.7226,92.4962,95.0517,126.8994,58.516,72.0088,1311312531,851320636,357139403,102852487,698452,765103,1420086,1251975,776523,89528533,1071754916,462679,542155,170785
Asia,2005,79.0683,73.5818,93.0611,95.2323,124.8919,60.6288,74.2968,1364326734,881759919,372293475,110273344,699780,752999,1471362,1325882,789566,92007649,1113486141,462084,542002,172538
Asia,2006,81.6846,76.3127,93.4236,95.5907,121.9476,62.9054,76.6598,1414962051,909192498,386652903,119116658,702413,735248,1526610,1397581,805219,96222055,1122193685,462731,542771,174330
Asia,2007,84.7064,79.5183,93.8752,96.0507,119.763,65.4757,77.8518,1474397938,952860318,394167009,127370603,705794,722076,1588988,1468567,811580,96509935,1164656772,464236,542682,176048
Asia,2008,87.6574,83.1113,94.8137,96.7982,118.7743,68.9907,77.9772,1541018037,994874376,410205436,135938223,711286,716115,1674292,1559454,824020,94058448,1223536078,467204,542415,178881
Asia,2009,87.6282,84.3538,96.2633,97.7309,116.3775,72.9231,83.1356,1564056218,996411701,425048763,142595744,718140,701665,1769724,1641210,832819,101308989,1281459509,470842,542123,181259
Asia,2010,89.8148,87.5661,97.4963,97.9007,114.6018,77.084,87.249,1623617006,1037207080,436953682,149456232,719387,690958,1870702,1730458,831530,105240472,1369062573,471052,542022,182637
Asia,2011,92.8288,91.0784,98.1144,98.2979,111.0588,81.0313,91.8536,1688741326,1089685347,444114187,154941780,722306,669597,1966497,1814804,826061,108996139,1482283792,472689,541892,184276
Asia,2012,95.2825,94.0921,98.7507,99.0234,108.2273,85.9367,93.4498,1744620246,1119619093,460823954,164177207,727637,652525,2085542,1897533,833759,109111061,1550396674,473856,541733,187243
Asia,2013,97.5766,96.7401,99.1428,99.3871,105.0385,90.8726,95.5417,1793718774,1142944119,476167578,174607066,730310,633299,2205329,1938836,833899,110441145,1612545062,475254,541680,188694
Asia,2014,99.5231,98.4302,98.9019,99.6193,102.2022,95.5344,93.6354,1825055827,1157955707,483619784,183480338,732016,616199,2318464,2008265,838515,110424434,1527150228,475984,541320,190001
Asia,2015,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1854162191,1171040514,492237558,190884121,734813,602921,2426836,2081416,850653,114194026,1723400142,477769,541286,191499
Asia,2016,101.2707,101.8392,100.5613,100.5548,98.9117,104.5346,99.4491,1888263100,1185864001,500846476,201552611,738890,596359,2536882,1922315,865221,110251710,1803056672,480795,541182,193048
Asia,2017,104.6255,105.8357,101.1567,101.0121,97.3774,109.2235,100.6956,1962365711,1229936484,519980620,212448604,742251,587108,2650675,1972684,882929,110329704,1862759698,483401,541085,193951
Asia,2018,107.0142,108.3427,101.2415,101.0744,95.5872,113.4865,100.6858,2008850025,1252927600,534597521,221324924,742708,576315,2754131,2022888,890901,109021420,1900704908,483568,541045,194463
Asia,2019,107.8327,109.1925,101.261,101.2255,93.8859,118.2819,99.4046,2024605889,1272029566,520187641,232388702,743819,566058,2870508,2079855,878574,110137801,1804056646,484389,540983,194928
Australia,1961,49.7951,36.586,73.4732,91.9139,140.1594,59.4678,23.9242,15473466,3885544,11576736,11184,59053,436,62185,12089,30898,764051,4524244,14551,459933,1001
Australia,1962,54.3858,40.9069,75.2161,93.9286,139.8631,61.2477,24.9993,17300902,4619920,12670998,9979,60347,435,64046,12384,31951,747506,5698862,15694,460899,1052
Australia,1963,54.6833,42.4066,77.5495,94.1963,139.2704,62.7805,28.8709,17935193,4682795,13242251,10151,60519,434,65649,12873,32408,845005,6993214,15564,463806,1076
Australia,1964,55.8432,45.086,80.7368,96.0305,138.6778,64.8647,33.6564,19068382,5279823,13778583,9979,61698,432,67828,13363,33366,1068432,6473955,16478,465426,1170
Australia,1965,53.0092,43.7015,82.4413,98.3174,137.7888,65.673,35.857,18482827,4483687,13987781,11356,63167,429,68673,13563,33719,1183937,6169107,17511,468748,1274
Australia,1966,56.0801,46.8043,83.4597,100.642,136.8999,64.4585,38.5351,19795105,6210427,13572976,11700,64660,426,67403,14120,31662,1222873,7419894,18968,468060,1359
Australia,1967,51.9261,43.5293,83.8292,101.6764,136.0109,66.3527,36.7843,18409984,4839550,13557877,12560,65325,423,69384,14550,32568,1187237,6750657,19456,470124,1344
Australia,1968,56.4566,49.2156,87.1743,108.2266,134.8256,67.4769,40.1219,20814930,6954482,13847543,12904,69533,420,70560,14517,33597,1242464,8280673,21595,491974,1354
Australia,1969,55.2152,47.9243,86.7955,105.5595,133.344,69.9848,38.7702,20268784,5794490,14461384,12904,67820,415,73182,14696,35486,1154844,8934560,19822,491066,1476
Australia,1970,58.1536,50.4017,86.6699,101.3908,139.3832,71.7226,38.0257,21316554,5671233,15633235,12080,65141,434,74999,14562,37301,1086115,9871278,18680,474752,1476
Australia,1971,59.9434,52.2604,87.1828,99.981,132.5088,73.8094,40.6932,22102660,6128352,15957446,16862,64236,413,77181,14737,38871,1191086,9855383,17047,482489,1475
Australia,1972,59.3024,53.3645,89.9871,100.2794,142.0816,75.0507,44.2361,22569629,5518801,17032932,17894,64427,442,78479,14758,39980,1447893,7801746,17231,482584,1474
Australia,1973,62.2807,55.0331,88.363,96.9948,136.9097,74.1663,45.3083,23275340,6728365,16531144,15829,62317,426,77555,14802,39070,1455073,8433558,15102,482795,1473
Australia,1974,59.7821,50.2395,84.0376,97.1472,130.0353,75.7982,33.1629,21247964,6538777,14691151,18038,62415,405,79261,14702,40796,945222,8660701,14957,485400,1471
Australia,1975,65.8008,54.9982,83.5829,95.3188,127.7546,77.9224,32.2206,23260604,7085102,16159654,15848,61240,398,81482,14670,42889,896991,8996062,13747,485800,1469
Australia,1976,67.3338,57.9272,86.0299,96.7669,123.5464,78.0273,38.8337,24499357,6970487,17510491,18382,62171,385,81592,14620,43100,1196073,8138959,14642,486100,1475
Australia,1977,66.7196,56.9345,85.3341,95.9437,128.5898,74.9032,39.0433,24079526,6345315,17714257,19957,61642,400,78325,14574,40219,1209484,8050073,15010,476500,1481
Australia,1978,74.38,64.3133,86.4659,99.1531,120.4305,72.4397,45.5252,27200274,8834430,18347037,18805,63704,375,75749,14530,38018,1342084,10804095,16800,479300,1488
Australia,1979,71.0792,62.2028,87.5119,99.6442,128.1722,70.6932,47.6483,26307644,8523926,17767181,16536,64019,399,73923,14488,36507,1415252,11069779,17438,475800,1494
Australia,1980,64.0272,55.7145,87.0169,100.7346,130.8384,70.0615,44.6162,23563516,7241940,16304183,17393,64720,407,73262,14444,36020,1360398,9622091,17954,477684,1500
Australia,1981,67.4086,59.0551,87.6077,101.6319,133.601,68.8976,45.9459,24976399,8991131,15967202,18065,65296,416,72045,14402,34993,1336715,11319525,18396,477169,1654
Australia,1982,62.8202,54.9359,87.4494,102.6286,132.3161,68.6239,43.3022,23234245,7024341,16192098,17807,65937,412,71759,14360,34821,1270821,10407944,19613,471159,1645
Australia,1983,73.3636,63.7665,86.9185,101.3159,133.601,66.3245,46.7848,26968996,10616016,16334481,18499,65093,416,69354,14318,32745,1306236,12953301,19421,464368,1635
Australia,1984,68.647,61.1979,89.1488,105.2139,129.2965,66.5911,49.1237,25882665,10461306,15403233,18128,67598,403,69633,14276,33079,1366643,13739453,21911,464647,1625
Australia,1985,69.9225,61.8314,88.4285,104.2941,132.2326,68.1196,44.6375,26150582,10180259,15950730,19593,67007,412,71232,14234,34609,1275140,11581983,21136,465655,1700
Australia,1986,72.6662,63.7344,87.7086,101.3403,136.2653,68.3921,47.1301,26955435,10139759,16797870,17806,65109,424,71517,14192,34961,1317451,13004689,20853,447688,1765
Australia,1987,72.3695,63.4739,87.7081,100.301,132.1083,67.3205,53.29,26845254,9002925,17821485,20840,64441,411,70396,14150,34027,1503025,14336165,19765,451255,1836
Australia,1988,75.6687,66.3992,87.7498,98.4681,138.3103,67.6653,56.6984,28082431,9875864,18174737,31829,63264,431,70756,14108,34445,1520635,17594256,18359,453693,1835
Australia,1989,75.7812,65.9457,87.0212,96.8157,136.5895,68.8551,56.359,27890651,9996074,17855548,39027,62202,425,72001,14066,35685,1514478,17392698,17704,449400,1833
Australia,1990,81.2326,69.9301,86.0862,95.6235,139.9852,70.3277,51.0067,29575783,10116315,19422948,36525,61436,436,73541,14024,37231,1289614,18710880,17137,447300,1832
Australia,1991,79.3725,68.4034,86.1803,96.0592,131.8436,69.8435,53.2651,28930102,9512214,19374045,43839,61716,410,73034,13982,36864,1409909,16975696,17382,445400,2012
Australia,1992,83.2974,71.7729,86.1647,95.258,123.5059,68.4469,61.2427,30355179,11323993,18978392,52795,61201,384,71574,13930,35675,1546920,22532296,16404,449600,2069
Australia,1993,84.8181,73.4849,86.6382,95.7215,125.2708,67.5373,63.1122,31079224,11720508,19300038,58676,61499,390,70623,13930,34842,1643162,21160456,17297,442800,2107
Australia,1994,76.3549,67.9262,88.9612,98.6559,123.841,68.4665,66.6131,28728273,9096971,19564923,66378,63384,386,71594,13930,35693,1864015,17902212,18043,451100,2408
Australia,1995,83.4711,74.3019,89.0151,96.3834,125.3203,67.0795,79.614,31424778,12336685,19007575,80518,61924,390,70144,13930,34427,2004050,29602282,17040,446348,2400
Australia,1996,85.8153,79.3905,92.5132,99.975,128.8493,70.5452,83.1185,33576901,14863453,18622405,91045,64232,401,73768,13930,35069,2158393,28092323,19409,445821,2390
Australia,1997,84.9821,80.0663,94.2155,101.9479,131.4414,69.2581,88.5007,33862743,14424236,19344916,93589,65499,409,72422,13930,35384,2330629,28651515,21133,441100,2380
Australia,1998,89.2785,85.1036,95.3237,102.8131,132.0379,70.9358,90.3675,35993167,15695492,20209788,87883,66055,411,74176,13930,35297,2401499,28452260,21595,442286,2365
Australia,1999,92.6364,89.6761,96.8043,103.4621,136.7973,72.7582,94.3205,37927016,17084335,20736653,106026,66472,426,76082,13930,34870,2504033,29788606,23264,430429,2251
Australia,2000,91.708,88.8196,96.8505,104.6803,138.2637,70.2678,91.6106,37564795,16262389,21180090,122316,67255,430,73478,13930,35933,2426134,29151098,23769,431700,2384
Australia,2001,91.3425,89.6963,98.1977,105.9986,137.2727,69.0416,99.2893,37935562,16638292,21159034,138236,68102,427,72196,13930,35402,2617615,31978750,24520,431180,2506
Australia,2002,94.5753,90.7868,95.9942,104.147,129.0283,70.3249,91.971,38396771,16837450,21405480,153844,66912,402,73538,13930,35072,2426572,29560080,24060,422940,2545
Australia,2003,77.4006,73.9448,95.5351,102.3639,117.8696,73.298,94.9415,31273721,11167225,19954946,151558,65767,367,76647,13930,33314,2338467,36667653,23575,415925,2545
Australia,2004,93.405,89.2299,95.5301,99.3594,114.319,77.2517,100.1936,37738324,17234899,20332874,170549,63836,356,80781,14646,34161,2570685,34697720,26080,368826,2545
Australia,2005,89.9561,88.1827,98.0286,102.5389,113.3071,81.3255,99.1882,37295415,16679148,20451918,164352,65879,353,85041,14879,34357,2361877,41926636,26742,383488,2545
Australia,2006,94.4222,91.3883,96.7869,99.3354,110.5625,87.4338,93.2922,38651192,17313662,21143314,194218,63821,344,91428,14194,34041,2215750,39707370,24565,384737,2546
Australia,2007,79.6144,76.1995,95.7107,96.2717,111.0161,90.5064,91.9314,32227325,10970050,21040508,216764,61853,346,94641,14070,33140,2215953,37613188,23530,374826,2546
Australia,2008,82.4788,79.1201,95.9278,96.1326,110.7417,95.7428,86.4295,33462541,12874382,20354805,233355,61763,345,100117,14522,31551,2017256,38541076,24374,364914,2546
Australia,2009,88.9496,85.4465,96.0617,99.818,111.9476,95.5984,75.3545,36138182,15717583,20135481,285116,64131,348,99966,15351,31722,1800565,31559290,27511,356746,2546
Australia,2010,88.292,85.3297,96.6449,96.4868,114.0578,94.6376,89.5158,36088805,15875372,19909589,303840,61991,355,98961,15075,30173,2110218,38868764,25968,350404,2546
Australia,2011,89.6791,91.8433,102.4132,107.9959,101.2502,97.221,91.4123,38843594,18512127,20030156,301311,69385,315,101662,16003,32174,2303735,33208403,32078,364043,2546
Australia,2012,95.7137,98.1231,102.5173,106.5504,101.868,101.1996,90.7969,41499546,20660505,20507876,331160,68456,317,105823,16127,32367,2271245,33647654,31993,355083,2546
Australia,2013,96.6748,98.3128,101.6944,103.7691,96.141,102.5715,96.7172,41579792,19220398,22041227,318162,66669,299,107257,15622,33114,2502971,32731539,31611,340164,2546
Australia,2014,96.9377,101.0561,104.2485,105.1385,103.9245,103.4909,102.2992,42740032,19046862,23384283,308885,67549,324,108219,16423,32694,2722959,32114827,32307,342116,2546
Australia,2015,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42293357,18197211,23735999,360142,64248,311,104568,15909,31088,2696774,30316157,31397,316722,2546
Australia,2016,100.2119,99.357,99.1469,97.7547,100.9316,97.9894,105.1296,42021422,19059038,22564109,398276,62805,314,102466,15749,28797,2787969,33330951,30378,312224,2546
Australia,2017,100.2288,105.2085,104.9684,103.021,102.2785,105.3658,114.0218,44496214,22897779,21215054,383379,66189,318,110179,16031,30292,2961346,38222065,31074,340763,2546
Australia,2018,93.9171,96.8957,103.1716,101.4512,105.8978,103.9338,106.7632,40980452,18340664,22215941,423844,65180,330,108682,15816,30329,2642955,40680945,31306,327589,2546
Australia,2019,85.9419,89.0521,103.6189,101.432,105.965,105.5016,107.6052,37663114,15770179,21496307,396630,65168,330,110321,15751,28628,2730012,38399198,30920,331557,2546
Austria,1961,76.5977,81.1025,105.8811,123.0498,401.9999,39.1002,89.3641,4952358,2335707,2614439,2214,1925,756,19989,5626,3018,376334,7045211,1754,1801,4
Austria,1962,72.8911,79.9298,109.6565,122.4396,383.2538,42.7201,94.4902,4880750,2112021,2766494,2236,1915,720,21840,6270,3061,400126,7412038,1746,1785,4
Austria,1963,74.093,85.0628,114.8055,120.7438,365.0284,46.1559,101.9562,5194188,2380691,2811540,1956,1889,686,23596,6954,2997,452246,7667611,1721,1769,4
Austria,1964,73.7968,87.546,118.631,120.8375,346.803,49.0888,108.0032,5345817,2524410,2819075,2333,1890,652,25095,7585,2898,471784,8236221,1724,1753,4
Austria,1965,64.6858,76.0659,117.5928,120.9951,329.0984,52.1813,107.1539,4644810,1821465,2820903,2444,1893,619,26676,8173,2927,486268,7893234,1728,1736,4
Austria,1966,69.7474,83.3375,119.4847,118.2125,311.3937,55.1112,111.0293,5088835,2275829,2810467,2538,1849,585,28174,8765,2919,483707,8487589,1686,1720,4
Austria,1967,72.6979,89.0319,122.4684,117.0915,293.689,57.8993,116.7412,5436555,2421596,3012206,2751,1832,552,29600,9267,2995,526785,8643777,1670,1704,4
Austria,1968,75.8622,93.5483,123.3135,117.1206,276.5051,60.3247,119.4774,5712338,2603709,3105992,2640,1832,520,30840,9756,3000,505523,9379056,1672,1687,4
Austria,1969,72.7396,91.3459,125.5793,117.5345,259.3212,62.3852,124.7824,5577850,2467898,3106929,3021,1838,487,31893,10193,2985,562250,9251431,1680,1671,4
Austria,1970,73.3296,90.6051,123.5587,117.5003,242.658,64.3103,123.5962,5532616,2427618,3101574,3424,1838,456,32877,10594,2984,532466,9544745,1681,1655,4
Austria,1971,69.751,89.0857,127.7197,117.4106,237.4507,66.6726,130.355,5439839,2288570,3147647,3625,1837,446,34085,11007,3069,569642,9937248,1681,1640,4
Austria,1972,69.4554,86.4504,124.4689,117.3854,231.7227,68.424,125.5497,5278918,2177975,3097298,3645,1836,436,34980,11428,3014,539903,9711568,1682,1625,4
Austria,1973,71.8223,89.7155,124.9133,112.8206,225.9948,70.398,127.0746,5478297,2362881,3111033,4383,1765,425,35989,11804,3057,543126,9884331,1612,1610,4
Austria,1974,75.6261,91.3677,120.8151,112.7309,219.7461,72.1086,121.1174,5579185,2308685,3266440,4057,1763,413,36864,12076,3144,468631,10312264,1612,1595,4
Austria,1975,78.8194,91.9593,116.6709,112.45,212.9766,73.1864,115.4827,5615309,2304107,3307219,3987,1759,400,37415,12297,3153,444501,9879271,1609,1581,4
Austria,1976,74.4349,93.9182,126.1749,112.9351,206.2072,73.7735,131.9008,5734925,2375988,3354305,4634,1767,388,37715,12453,3124,501978,11400495,1618,1566,4
Austria,1977,73.3781,91.1267,124.188,113.4207,198.9171,76.7323,129.1802,5564470,2196635,3362535,5300,1774,374,39228,13043,3164,520351,10603945,1627,1551,4
