Entity,Year,biomass_nox,brown_coal_nox,coal_coke_nox,diesel_oil_nox,hard_coal_nox,heavy_oil_nox,light_oil_nox,natural_gas_nox,process_nox,biomass_so2,brown_coal_so2,coal_coke_so2,diesel_oil_so2,hard_coal_so2,heavy_oil_so2,light_oil_so2,natural_gas_so2,process_so2,biomass_co,brown_coal_co,coal_coke_co,diesel_oil_co,hard_coal_co,heavy_oil_co,light_oil_co,natural_gas_co,process_co,biomass_oc,brown_coal_oc,coal_coke_oc,diesel_oil_oc,hard_coal_oc,heavy_oil_oc,light_oil_oc,natural_gas_oc,process_oc,biomass_nmvoc,brown_coal_nmvoc,coal_coke_nmvoc,diesel_oil_nmvoc,hard_coal_nmvoc,heavy_oil_nmvoc,light_oil_nmvoc,natural_gas_nmvoc,process_nmvoc,biomass_bc,brown_coal_bc,coal_coke_bc
Albania,1974,2298.59529201747,3337.14581605234,37.6919184085268,6381.90792,503.328279936344,3443.52155230664,2714.22398459001,582.581638074422,2326.34281574333,354.58304856727403,16682.0,1.0,2880.0,1480.0,19750.0,125.0,1.7468405849431,21470.736287669803,147410.28905708,9221.51379256735,107.323889655224,3323.16859826554,1433.17589173232,921.391217641373,37864.2592377865,286.56892544593296,3157.07508601343,9536.06504983884,1199.62173699987,0.0387596899224806,132.30403874919898,1.9492579192891,15.7601898661077,44.9129970912203,0.0,158.919444198993,17723.190411139898,1551.09245179458,18.9037488827851,894.463574711735,252.435848618636,158.796647009634,7007.20461054971,18.429727519907495,14716.4467405463,852.740963165818,80.19631508984911,0.0387596899224806
Albania,1975,2281.1541989094303,3556.55274564888,45.23030209023219,6559.18314,578.1473485755309,2618.79994803102,2868.0188339104902,844.8662960566201,2402.3520097123796,351.892572350746,17540.0,1.2,2960.0,1700.0,17550.0,130.0,2.5606607690918,21728.2471478518,146291.781338275,9700.98110732791,128.788667586269,3415.47883710625,1646.2155513141502,387.089456229042,40085.920714095,404.98094410545497,3149.03388407081,9463.74483620418,1238.1781978256,0.0465116279069767,144.519801980198,2.2217847769028,14.719875880577,47.730337649257,0.0,166.038187834667,17588.7118384195,1633.08790400483,22.6844986593421,919.309785120394,289.960096386271,45.3542918122256,7419.2519734507,25.406631285454,15181.7826804314,846.158285643597,82.9653753587239,0.0465116279069767
Albania,1976,2254.9004467014797,3601.19620741796,37.6919184085268,7303.739064,659.7681507273701,2676.84074895329,3661.92096704835,977.691314709035,2586.97494338638,347.842648674946,17622.0,1.0,3296.0,1940.0,18100.0,165.0,2.9800054161401,22325.4489269342,144608.112527482,9736.065806277751,107.323889655224,3803.18184023723,1878.6224526761496,400.847169657591,51218.2316307729,462.152116162252,3275.632019501,9354.83436105275,1220.8985033498002,0.0387596899224806,165.689008329404,2.5831576471614,15.4096638022456,59.3188610197816,0.0,173.026326767596,17386.2837507069,1639.57199782736,18.9037488827851,1023.66386883676,330.895639405509,46.9909758576907,9480.088648263869,28.5918988727789,15785.4906840804,836.516010412675,81.7968628180527,0.0387596899224806
Albania,1977,2220.20806528246,3835.71555167682,37.6919184085268,7516.469328,754.992419904516,2695.17884441129,3840.64370290431,975.9408466727532,2869.60621174349,342.490975673468,18580.0,1.0,3392.0,2220.0,18750.0,180.0,2.9778615273515,25648.85725035,142383.269384883,10262.7749881802,107.323889655224,3913.95412684608,2149.76383759848,420.508345163408,53463.8966422173,460.088268109703,3431.29291977656,9210.9146069763,1258.40528421452,0.0387596899224806,175.417922363665,3.0105795159518003,16.380472608061602,60.6975079806486,0.0,178.199813594059,17118.7900845359,1729.25513794314,18.9037488827851,1053.47932132715,378.653772927954,49.375564340683,9892.735871473087,28.386762625353,16209.9299671386,823.740600015105,84.3419010570636,0.0387596899224806
Albania,1978,2177.10737774136,4890.188084544189,37.6919184085268,7800.10968,972.647892309422,2836.54377528961,4455.8231001862005,981.886119122776,3196.71490531112,335.842231008958,23442.0,1.0,3520.0,2860.0,20000.0,200.0,3.0038025816934,18251.14174143,139619.196548287,12944.9495704608,107.323889655224,4061.65050899122,2769.51557456381,451.1358842662159,62350.5425474509,459.869165333998,3528.09643742642,9032.11128984927,1550.40601410541,0.0387596899224806,187.125506836398,3.9488284200001,17.787945813332698,68.2376252625448,0.0,185.87024673590295,16786.464644387797,2182.4852148541,18.9037488827851,1093.23325798101,487.815220979256,53.0105861058348,11540.925323077,28.1834350196571,17600.664171000597,807.842226818143,103.960945333916,0.0387596899224806
Albania,1979,2126.154306976,5690.45390841485,52.768685771937506,8863.761,1612.01084249883,3314.42942166202,4942.135534683121,1038.78131705163,3210.9422532429803,327.982171768174,27358.0,1.4,4000.0,4740.0,25000.0,225.0,3.1455136306192,27488.766167107,136351.54568519202,15108.5197496337,150.25344551731402,4615.51194203548,4590.036301899459,579.574382220875,69039.5305115119,499.046174441228,3510.6549681259903,8820.730670581072,1800.3209083241102,0.0542635658914728,218.424485305673,6.6611294723597,23.2961653359978,73.6205243480872,0.0,183.868168846921,16393.593842667,2546.83454770463,26.4652484358991,1242.3105204329602,808.4769746299561,68.3353988253523,12777.6672720882,31.3766272531738,17661.7186665889,789.026120985366,120.496153325094,0.0542635658914728
Albania,1980,2068.5228511822797,5771.4648590388,37.6919184085268,10636.5132,918.234024208195,6400.69786502304,5582.2428185005,1065.53882585711,3082.16453002223,319.09189980091,27749.0,1.0,3000.0,2700.0,27500.0,255.0,3.2619267918396,27465.5852244868,132655.606001144,15324.4715286112,107.323889655224,5538.6143304425705,2614.57764032248,3559.35840458631,77950.1799518815,498.191048452664,6607.424087397199,8581.64321530025,1809.31613499656,0.0387596899224806,269.047619047619,3.8607135708566,18.5583901146732,80.7508669940846,0.0,186.355960972371,15949.2297267869,2583.22936118692,18.9037488827851,1490.77262451956,460.52485896643105,721.989685686772,14426.4565840004,30.4778314750365,17556.0226032667,767.727004568783,120.93157025778,0.0387596899224806
Albania,1981,2004.41417362962,6267.37424515146,37.6919184085268,4431.8805,836.613222056356,3995.71027024191,4518.14281652494,1067.46434069702,3150.81670366796,309.202446705282,30089.0,1.0,1250.0,2460.0,17500.0,225.0,3.2642850695071,27647.649082679694,128544.278216769,16616.1298130791,107.323889655224,2307.75597101774,2382.17073896048,1954.30098245116,62410.5513852908,500.46128131046794,6075.7154933435495,8315.69513084948,1956.78408070533,0.0387596899224806,115.90030472552,3.547661418019,11.8068697856676,65.3516782831787,0.0,171.630831850877,15454.9233548832,2801.19704405296,18.9037488827851,621.155260216482,419.589315947192,391.877287780882,11542.4249738476,30.7034813472051,15692.4888829481,743.880627921645,130.782795578828,0.0387596899224806
Albania,1982,1939.22859354527,6925.3055325120295,37.6919184085268,5318.2566,1101.88082904983,3340.1070490422803,4069.2222118312698,1069.38985553693,3192.9816945226303,299.14686981047,33211.0,1.0,1500.0,3240.0,15000.0,215.0,3.2666433471745,28349.3050458774,124363.88802979,18339.6916555021,107.323889655224,2769.30716522129,3137.49316838697,1334.97916669282,55757.5687239336,502.731514168272,6018.0694789495,8045.27812215602,2155.33504826074,0.0387596899224806,143.636921817438,4.7122030599977,10.1204146977955,58.6660738086019,0.0,172.347455311572,14952.3135862529,3091.95435388357,18.9037488827851,745.3863122597791,552.6298307597169,261.93320129397,10306.5828152988,30.9291312193736,15687.1120701409,719.637983087497,144.03810959678302,0.0387596899224806
Albania,1983,1870.9880875039,7491.05201212382,45.23030209023219,6204.6327,1156.2946971510598,4311.11250437888,4081.6861550990097,1069.38985553693,3188.62822140689,288.620037726564,36169.0,1.2,1750.0,3400.0,19000.0,220.0,3.2666433471745,29997.981647167,119987.58361644,19976.5526527725,128.788667586269,3230.85835942483,3292.43110262831,2013.14859742194,55769.570491501494,502.731514168272,3701.43760686522,7762.18591509605,2369.43839782751,0.0465116279069767,172.89239095829302,4.986537012790301,12.8172202793485,58.3224122584904,0.0,177.584997782151,14426.1489819296,3366.62054661831,22.6844986593421,869.617364303075,579.920192772542,401.838107852651,10306.8827454529,30.9291312193736,16223.7342645059,694.265172213832,158.116714131319,0.0465116279069767
Albania,1984,1799.14892038977,8089.921205270899,45.23030209023219,7977.3849,1210.70856525229,4112.276872982789,6351.21706510286,1071.14032357322,3262.66272826234,277.538073463292,39327.0,1.2,2250.0,3560.0,18250.0,280.0,3.2687872359631003,34210.487508018305,115380.494918969,21724.4288315796,128.788667586269,4153.96074783193,3447.36903686964,1818.7083335504,89058.4873334235,504.795362220821,4053.1806146579497,7464.162621437809,2600.23552467268,0.0465116279069767,229.125051166599,5.2647893248407005,12.3120609270271,87.16675829350109,0.0,184.504183969725,13872.237102721,3659.78504461494,22.6844986593421,1118.07946838967,607.210554785368,360.975329268326,16486.6933985054,31.1342674667996,16955.1265510255,667.560686991848,173.272003072806,0.0465116279069767
Albania,1985,1724.36181367276,8553.639194764979,45.23030209023219,7977.3849,1271.92416686617,3304.84889390433,3858.93872950065,1073.06583841313,3187.40755590162,266.00135780685,42127.0,1.2,2250.0,3740.0,15000.0,176.0,3.2711455136306,34034.435832062,110584.353093924,23278.6413730948,128.788667586269,4153.96074783193,3621.67421289114,1193.53648979041,53896.227169911,507.06559507862505,4046.75033194471,7153.9078082122,2835.16713045341,0.0465116279069767,235.95988538682,5.576782361719499,10.1247896528828,52.543557300756206,0.0,183.244136759703,13295.595300118,3918.76131828147,22.6844986593421,1118.07946838967,637.912212049797,231.176885395306,9974.84541389917,31.3599173389682,16618.4326658266,639.766238984711,188.479481404566,0.0465116279069767
Albania,1986,1642.21795206334,8088.39352365397,45.23030209023219,7977.3849,1326.3380349673898,3844.5509825925897,3182.24139249058,1074.99135325304,3268.71502922145,253.329783575532,41133.0,1.2,2250.0,3900.0,17250.0,154.0,3.273503791298,37016.1339567113,105316.418183346,21074.4731295107,128.788667586269,4153.96074783193,3776.61214713247,1548.97741306225,44120.916674154,509.3358279364289,4489.9449492492395,6813.08077251931,2961.7601722508803,0.0465116279069767,235.410184732219,5.871847325884399,11.6495975692458,43.4432839101822,0.0,186.922781208389,12662.2296504684,3514.37804491693,22.6844986593421,1118.07946838967,665.2025740626219,304.213378867102,8161.837017134831,31.5855672111367,17043.331991172898,609.302462993977,194.313019963218,0.0465116279069767
Albania,1987,1557.82919831819,8564.514869539711,52.768685771937506,7977.3849,1326.3380349673898,4210.881663039931,3523.0828496491704,1076.91686809295,3277.87810985594,240.311910585162,43133.0,1.4,2250.0,3900.0,18750.0,166.0,3.2758620689655,42357.209850633306,99904.5169992011,23011.1973075273,150.25344551731402,4153.96074783193,3776.61214713247,1812.13111689207,49010.972275546104,511.606060794233,4410.99649756544,6462.94383741256,3021.39368091567,0.0542635658914728,234.86048407762,5.9283333654837,12.6707235153828,47.6658251392263,0.0,188.613566553596,12011.55488559,3855.50757007725,26.4652484358991,1118.07946838967,665.2025740626219,358.59998857027296,9068.40120154782,31.8112170833053,17578.7548064473,578.00446660894,199.400141625894,0.0542635658914728
Albania,1988,1476.90488592385,8441.92980545528,52.768685771937506,7789.6818,1380.75190306862,3295.05496192157,4609.61794950667,1147.34799223246,3315.71520497352,227.828464938316,43130.0,1.4,2250.0,4059.999999999999,15000.0,205.0,3.4926092254919,44323.5716919837,94714.79250823813,22281.7874336977,150.25344551731402,4153.96074783193,3931.5500813738,1154.24685731752,64572.204023759296,544.0956149100939,4221.99767612914,6127.18325506982,3107.15333131843,0.0542635658914728,234.310783423021,6.2303504575993,10.1489082427305,61.5963952437327,0.0,188.295334061868,11387.5925019393,3717.89807522702,26.4652484358991,1118.07946838967,692.492936075448,222.633464312344,11952.972685978,33.7709378550638,17958.974862930798,547.99058711776,203.968766986867,0.0542635658914728
Albania,1989,1402.79052384179,7546.61880449521,52.768685771937506,7666.982765712,2131.4074002010298,3783.4958691847,2643.53666685817,2041.80352771066,3602.26943631675,216.395527378172,33911.0,1.4,2250.0,9700.0,17000.0,142.0,2.8494425889149,45847.943178965,89961.7941984709,20985.833725026,150.25344551731402,4153.96074783193,4731.24413804181,1505.11846242395,36137.337480525406,2289.75080863385,4344.33425573839,5819.67813189166,1859.93735244734,0.0542635658914728,233.761082768422,215.212253642965,11.5084645703377,35.9707470507299,0.0,184.928619260758,10816.1378592094,3586.07726836541,26.4652484358991,1118.07946838967,773.812091894241,295.148943916573,6678.82642687622,223.46874317676296,18776.8106798793,520.502249887861,128.293765913923,0.0542635658914728
Albania,1990,1345.99349917521,2234.13176859302,60.307069453642896,7021.009007147521,2345.80495520518,4883.07178401651,2074.87474797222,1506.86137873254,3241.4313469955596,207.633975387804,23980.0,1.6,2390.0,10160.0,21350.0,152.0,2.0943649575735,31583.2241318123,86319.367081023,3400.11763810266,171.718223448359,3663.4078365281703,5408.13096052729,2417.56480692741,26880.7702389516,1695.04671237437,4311.3921280198,5584.01922348226,3276.09059348652,0.062015503875969,218.826799262442,186.422840420647,14.458827054298,29.3783416110968,0.0,180.35884989210695,10378.2075778555,345.750595130259,30.2459982124562,875.399616218112,895.992894992697,485.335112171027,4950.08706964761,165.442271090773,18285.0689781869,499.438440729017,198.809224665234,0.062015503875969
Albania,1991,1294.55414085148,1276.2830187651898,56.3865649536617,5279.94174008517,1572.48469297746,3107.58837844313,1702.59274860182,886.104146648752,2374.82182434061,190.982355608084,12820.0,1.4,1800.0,6080.0,13550.0,156.0,1.2468857194439,13091.5310914976,79224.3307741113,1763.25509529392,145.74940742221202,2760.71939168527,3401.98292194207,1544.00695848015,20517.057245517597,985.284344788312,2377.58012483049,5136.16497392382,1751.41523835054,0.0552592276509494,164.35392124146,103.272292226729,9.2008943500419,24.959242004854,0.0,170.008293613455,9333.34032174125,185.970311525367,26.626728561297103,658.9862500367631,590.915574781028,309.830858081805,3760.5808509992903,95.6173573398012,17054.6110232144,459.381881106676,106.226065854563,0.0531185548680748
Albania,1992,1216.43791031927,374.349562165394,0.0,3404.3888018598,497.80614255459,2118.58104171618,1776.74997534213,568.164290095861,2161.73255985558,172.90545918467302,3540.0,0.0,1160.0,1740.0,9100.0,134.0,0.8541252933742,6653.01266805086,71589.9943733535,472.2983756420299,0.0,1785.06482025689,1009.91328878841,1137.00674606546,22011.8334670598,607.309689694014,1521.15009672758,4649.98613820304,483.613856309971,0.0,105.803278111811,27.3579403486827,6.196999474927001,25.001582644440997,0.0,157.895269241938,8282.830945962869,51.6541872686111,0.0,426.448699001711,183.412487589558,229.614174109369,4045.0648586486705,58.0471165872886,15825.485023431,415.897577596676,29.3158112062479,0.0
Albania,1993,1084.40828554741,257.044124409724,0.0,3486.14181504475,121.337599100243,1984.05715094354,2579.14556994064,339.077050217653,2330.22112959344,164.705823811008,2300.0,0.0,1200.0,760.0,10350.0,127.0,0.682614190287,6560.27585007852,67723.1839742622,297.66288375644,0.0,1621.60615432089,98.3581702847366,167.14489286852898,35109.4550813643,70.1525825358093,1477.81016207758,4429.44324892706,314.20832261697,0.0,109.233396890896,27.083904097812898,7.0607644705674,34.5920276773554,0.0,150.701567837677,7491.4184900499395,33.7510056298434,0.0,439.020972965926,11.1525062081222,126.798107157741,6421.81459788373,27.2935250944596,15748.0317574656,396.1719380059501,19.0362734398714,0.0
Albania,1994,990.948485920146,385.700899627043,0.0,3523.39205258759,6.7195278680668995,2053.78099213726,3847.9085582519897,244.017008004388,2822.46228908273,160.771776770988,3280.0,0.0,1230.0,40.0,10450.0,167.0,0.4345662574471,4532.098848901431,64430.862556896005,411.761576471592,0.0,1679.83376846614,5.0214826398974,176.463917434114,53856.3326640826,40.4748607592025,1442.92664250903,4323.61715214167,448.082586482181,0.0,111.237986896507,1.4555555298495,7.138673373372,51.2752402674958,0.0,144.25220768589202,6852.29995380559,48.3953908307304,0.0,451.836805162568,0.5901876930576,109.756661748199,9797.66004262473,21.955842512229506,16711.5403609684,386.706645004851,27.1320899766807,0.0
Albania,1995,873.422479363868,162.69843305588898,0.0,2971.93440666196,21.1296666306349,1831.21114985683,4312.30036044011,126.06756566715698,2573.50745902316,158.028774172398,1320.0,0.0,1060.0,120.0,9600.0,210.0,0.2308968225311,7447.66635764658,60444.6343056611,160.733480383089,0.0,1411.62960460461,14.6121345802808,154.53730334332,60152.891099011904,21.017610811565,1302.74536736364,4249.822822246841,180.323583180987,0.0,94.3725701432038,4.4569272689163,6.5842075412357,58.5097470845774,0.0,142.462837364832,6099.0566499762,19.5791771133969,0.0,377.887275197935,1.7799251921269,125.496405207366,10894.5769390892,10.7708331774099,16561.1180749937,380.106296552416,10.9128580134065,0.0
Albania,1996,917.90526411652,269.486417854656,0.0,2796.54861126015,0.0,1650.02918131966,4400.01930124709,103.06605361121,2372.35974378043,155.150345482827,2260.0,0.0,950.0,0.0,8750.0,244.0,0.1916636576999,3707.4629084808503,58183.2629404412,281.730572018198,0.0,1360.43262890021,0.0,143.626426896092,61287.5506397028,17.762130697179902,1255.69522427659,4172.47099667051,308.747733182784,0.0,81.800315518199,0.0,5.9931415177105,57.5215294160721,0.0,143.695040665849,5708.79071648038,33.017002722101,0.0,352.967965496823,0.0,124.839392322067,11110.5439474876,9.0152064528356,16501.9946701333,373.177856477967,18.6892847595136,0.0
Albania,1997,802.7799506899979,89.48003762469129,0.0,1767.53977302949,0.0,1186.40918599055,3840.76147628052,4.5511746880369,2213.17748740641,151.26893085577,780.0,0.0,570.0,0.0,6250.0,228.0,0.013935277125835,3940.5314683996703,54665.4010129384,99.7760879013358,0.0,873.76791917146,0.0,103.31633688252,54015.7666310076,1.8776959273431,1239.25283594457,4068.14330707212,106.563059713913,0.0,47.1646060642101,0.0,4.2647642990023,47.973162833594294,0.0,147.392357720729,5048.22723284469,11.1988818074908,0.0,222.738948896773,0.0,68.918086912213,9791.7659313463,0.107800687883,16021.3089844939,363.837184553939,6.4520612331580995,0.0
Albania,1998,755.6584127773,107.389988570032,0.0,5022.20427532181,0.0,1461.40509954421,3801.00881190088,2.4564729718909,2309.08789069295,148.544660695518,980.0,0.0,1590.0,0.0,7500.0,204.0,0.0077179996389239,4180.98208198525,52333.9674408697,128.985478240102,0.0,2502.73860683027,0.0,127.122115447557,55303.8298368525,1.0100138964679,1283.27666603541,3994.93279923363,133.892081951344,0.0,125.410740956265,0.0,5.1123927384504,44.7271918962753,0.0,154.424916828398,4621.66889601589,13.790262913739,0.0,636.764941280264,0.0,105.781219839708,10147.2319428641,0.0580147215103936,15924.2884703493,357.27992714357,8.108668690847,0.0
Albania,1999,813.695227709925,333.20101135281,0.0,16111.2428750249,0.0,3462.12584594591,2624.93441712208,12.0522997056994,2265.26009829871,236.41864836858,1583.14,0.0,4552.2,0.0,14357.49,130.0,0.0274417764939519,3502.3197703988603,39815.15947352379,1026.66971116935,0.0,7893.80052784544,0.0,2355.53414560271,39982.2326229348,18.0312168063158,1261.2949767409,5313.67363087657,73.81169420257221,0.0,345.14329325961603,0.0,14.2194306637301,30.461329207592097,0.0,160.90411296776898,4265.6458108525,104.585024473307,0.0,2081.83183778812,0.0,653.780311466817,7587.955925864379,1.0435858760517,15859.7007421027,485.416291173507,5.4482791247544,0.0
Albania,2000,762.4916680215131,185.851999514068,0.0,16356.4346132358,0.0,3979.1744304883,2462.7752228076897,3.6619560610747,2441.15605815458,233.617228217996,841.8066666666671,0.0,4865.0,0.0,15803.3416666667,134.0,0.009004332912078,3799.67856787959,39011.1607379116,566.400509659127,0.0,7587.08305745857,0.0,2442.329116232,35479.861715294595,5.448984670531,1274.29846075889,5254.51795755225,41.897531615755,0.0,349.702589241888,0.0,15.6935768955607,28.4653191130947,0.0,167.616463070413,4005.10463735812,55.7326859498661,0.0,2085.3462136007297,0.0,713.36399178697,7190.01533566081,0.3246217161368,16059.6518983671,479.958338255211,3.0778356683745,0.0
Albania,2001,762.878730298813,212.085554444915,0.0,16847.3730803296,0.0,4169.0245573393995,2311.2746492545903,3.2895141441651,2374.21879144958,228.54773766245,982.509333333333,0.0,5118.0,0.0,16484.059999999998,140.0,0.0081467773966419,3733.93829062132,38316.0846751967,605.505307745995,0.0,8012.48680567395,0.0,2573.2563847065003,34759.3532335677,4.7078929538271,1308.84943190619,5125.86815046238,48.3203052809291,0.0,367.775590526777,0.0,16.4279060825043,29.666162725353,0.0,174.18821184842702,3937.39593230103,56.3643731553093,0.0,2174.69725600585,0.0,751.304750199559,7206.84762974747,0.2796807111327999,16017.565663238,468.378189269613,3.5052714558926996,0.0
Albania,2002,337.862913900567,142.045777309241,0.0,17198.4221640678,0.0,6241.29978695669,2806.02187928712,0.0,2530.24773389058,165.772980735444,667.62,0.0,5128.0,0.0,23084.745000000003,187.0,0.0,3793.98845267554,43817.50349938661,284.265254351255,0.0,8969.06016962643,0.0,2567.42260617742,45120.701279922105,0.0,1399.17628863983,4320.29006552774,32.8433034618664,0.0,369.957433550055,0.0,26.3681337064979,39.926656208859306,0.0,181.015779999444,3603.40848729374,25.9765257968991,0.0,2363.44547056788,0.0,601.041724509696,9414.14658721653,0.0,16193.451856041002,387.711420738039,2.3418750925134,0.0
Albania,2003,609.1826059497149,124.995538973898,0.0,19430.4105493323,0.0,4398.4801519537195,2560.99993427704,0.0,2601.42076947604,194.07329267530295,590.508,0.0,5927.0,0.0,18129.62,194.0,0.0,4526.67395637371,31060.8403972017,501.7072507220121,0.0,9795.56452694304,0.0,2182.3188184169303,42656.4876214825,0.0,1488.64174463129,4729.05016391194,41.2640076180611,0.0,430.186110614206,0.0,18.7875074465065,41.1549015623484,0.0,185.562622891695,3080.03213347801,42.6945040710874,0.0,2671.95576271882,0.0,620.811146377229,9189.433139462031,0.0,16289.002585159998,427.712186519535,2.9874740464098,0.0
Albania,2004,292.295766938653,132.56591708735698,0.0,20917.9911941275,0.0,5154.60711815735,2483.80599426406,0.0,2499.41276533441,141.349290006411,778.818666666666,0.0,6685.0,0.0,16372.430000000002,226.0,0.0,3904.42302873525,39368.17916190059,477.432322847102,0.0,11556.169249586,0.0,2004.1375738083,42949.554130815006,0.0,1484.48936166125,3663.43507385839,76.7596257113584,0.0,476.37463670756,0.0,17.8223090702403,45.328966003092496,0.0,188.888496954248,3202.91345484524,28.6518137024383,0.0,3219.7219106816,0.0,522.347506195101,9330.19855735637,0.0,16412.718892963698,328.966493141025,5.2171705325877,0.0
Albania,2005,338.082760627789,184.65276100567095,0.0,20863.4696644481,0.0,4055.9874320524304,2647.00860937182,0.0,2319.63851681117,139.542931624908,638.64,0.0,6778.0,0.0,12592.8,220.0,0.0,4144.56540265748,39216.94245394,556.69157495606,0.0,12093.6905774984,0.0,1160.11924520562,42482.9310675917,0.0,1516.6895343165002,3599.47249025232,51.7147745773334,0.0,485.86685374149704,0.0,13.981370830958,48.9975196386295,0.0,189.91313465871505,3202.28335290203,44.2574693188613,0.0,3458.24986384006,0.0,304.797666911941,9502.37817891396,0.0,16397.9422131061,323.395944433633,3.6865352721455,0.0
Albania,2006,278.506857904545,170.59366897386798,0.0,18603.629815541102,0.0,4646.320111047609,2654.43597122569,0.0,2362.19951236205,139.542931624908,638.64,0.0,5868.0,0.0,13845.8,239.0,0.0,3849.40647460822,38965.2588220664,511.706019670715,0.0,9912.77778847241,0.0,1446.89581239677,40187.8301897398,0.0,1467.62909756142,3599.47249025232,51.7147745773334,0.0,439.28264991216696,0.0,16.5861548366703,49.389235930020206,0.0,190.10455054156,3062.82822076437,42.4064790823993,0.0,2724.67960669575,0.0,359.093379980424,9457.0427760764,0.0,16243.1126705202,323.395944433633,3.6865352721455,0.0
Albania,2007,261.23905969847897,162.58638235444602,0.0,17822.338205014,0.0,2689.4911286675697,2651.67961982521,0.6018087857322,2453.83947217721,130.408766389937,487.2000000000001,0.0,3157.0,0.0,11613.8,231.0,0.018008665824156,4703.95857678813,36368.856303735905,350.183193964687,0.0,9707.69759200582,0.0,1798.11364502603,29950.8792789426,2.4849063251727,1468.4339597066,3372.49138921498,67.6899644905795,0.0,445.648502277779,0.0,11.4598765198267,42.125639652067896,0.0,189.019369230413,2860.8182285186003,27.7174645784663,0.0,2791.70790608317,0.0,373.35992301654096,7091.6315985881,0.0518932151237865,16454.3144885412,302.91552383362205,4.5622802431754,0.0
Albania,2008,269.944532367303,151.072182717692,0.0,20426.4263155435,0.0,1763.63606947784,1864.94214622693,0.0,2668.25313783893,130.44884533886,695.84,0.0,3633.0,0.0,7703.0,171.0,0.0,5059.4866397885,36835.288457625,487.2844249998339,0.0,9569.69709345395,0.0,1263.57726449789,14765.0945594233,0.0,1888.05139845526,3373.56465899618,106.848858309977,0.0,519.403130539616,0.0,7.5961071828044,27.291921107359,0.0,187.238286135677,3025.5767720884,34.6163042943521,0.0,2928.6932937859497,0.0,288.333970255812,3687.3315095755,0.0,16434.4878385715,303.01322045172304,6.9612540901097,0.0
Albania,2009,273.467781083244,4.168272431064199,0.0,17538.0032053513,1535.84511242802,3218.39401709562,1035.35786123611,8.946169742387,2109.9413525978903,127.370810656779,140.0,0.0,3272.0,954.32,6123.0,191.0,0.0081467773966419,4030.7390727048896,37075.4834015376,70.78823014038039,0.0,9578.19942714604,3207.70339153813,893.030771704596,18151.1865554858,4.2795749845826,1404.6143989767602,3393.33635088425,27.3270211216315,0.0,523.656786205711,4.1436642453591,7.2709697250402,31.603303040732403,0.0,185.088142935279,3126.70334734143,4.6318236994097,0.0,2897.25278416413,283.628664112527,283.71122080588003,4601.79197231342,0.402581874855,16344.258058827802,303.780285153164,1.6557416848748998,0.0
Albania,2010,257.263960079188,3.7987398793485,0.0,15900.3020948795,1303.61782661552,4072.32380481401,1110.75721765628,6.0575722366081,2044.5161125216605,124.350579442906,140.0,0.0,3008.0,1055.4399999999998,7471.0,215.0,0.0070748330023469,3875.599692788939,35652.8881356195,67.2860233362902,0.0,8648.837642897419,3377.55315579232,1451.9444856722,20948.8653053655,3.2460168219643,1409.05437008509,3298.19314855846,27.3270211216315,0.0,485.610495327302,4.5827280064568,9.9840794533284,37.2025111689076,0.0,184.144241703578,2978.67925312468,4.360671983349301,0.0,2637.9745979035597,277.812691809676,423.145446141375,5483.27235181909,0.307106377968,16448.0608780082,295.406672196881,1.6557416848748998,0.0
Albania,2011,317.902653910511,1.9901868214868,0.0,17845.439229766198,1004.66022352516,4454.58578890633,1006.32636637931,0.7808406534203,2094.1543828439803,126.153706474132,70.0,0.0,3332.0,1339.84,6264.0,220.0,0.0154359992778479,4006.20048624408,35325.629163319594,34.9401597116836,0.0,9141.53649533007,3792.25515973204,2200.87534559834,19055.605490551698,2.3648314761991003,1426.44016567816,3187.77579284458,13.4334439082856,0.0,482.740445662064,5.6337821694555,6.1880402818348,36.0628837718965,0.0,183.65161765956,2980.0414149062303,2.2210994724722,0.0,2703.2634077105204,146.789866335123,761.057837524309,5101.49058459342,0.0525521162019905,16862.126771072402,287.979511925486,0.8237756265129,0.0
Albania,2012,332.109942691154,2.0242751665908,0.0,17060.3909700855,656.678906725703,2297.93109649457,853.323275818664,19.9601376901463,2309.8067120886003,125.22557733057,70.0,0.0,3158.4,739.4399999999999,4100.4,188.0,0.0332302762231449,4284.527163145311,35616.471465788796,215.828513673182,0.0,8722.68033039524,2367.5375733534397,1242.91147314951,15820.9318730406,15.01896078632,1406.0305696366,3107.8789761474,13.2216614378004,0.0,421.12620092488703,3.0089716097736003,3.8489763485669,31.2454838230908,0.0,183.584488924645,3061.3689931335603,3.5607594522852,0.0,2537.82089625458,111.778899520113,435.589455582277,4470.2382210276,0.8441472347065,17279.005995447398,282.684879123973,0.8182224383292,0.0
